countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
Egypt,17265,0,764,0,4807,0,11694,41,135000,4.4,27.8
Israel,16720,3,280,1,14203,50,2237,43,541322,1.7,84.9
Japan,16550,0,820,0,13413,0,2317,168,271201,5.0,81.0
Austria,16539,36,641,1,15138,75,760,31,405341,3.9,91.5
Dominican Republic,14801,0,458,0,8133,0,6210,113,65355,3.1,54.9
Philippines,14319,284,873,5,3323,74,10123,81,295593,6.1,23.2
Argentina,12076,723,452,4,3732,0,7892,171,129418,3.7,30.9
Denmark,11360,0,562,0,9900,0,898,21,537742,4.9,87.1
South Korea,11206,16,267,1,10226,13,713,15,826437,2.4,91.3
Afghanistan,11173,591,219,1,1097,22,9857,19,31718,2.0,9.8
Serbia,11159,0,238,0,5857,0,5064,12,217856,2.1,52.5
Panama,10926,0,306,0,6279,0,4341,72,58240,2.8,57.5
Bahrain,9138,0,14,0,4587,0,4537,8,276552,0.2,50.2
Czechia,8957,2,315,0,6083,5,2559,24,403358,3.5,67.9
Kazakhstan,8531,209,35,0,4352,0,4144,31,671774,0.4,51.0
Norway,8352,0,235,0,7727,0,390,12,229769,2.8,92.5
Algeria,8306,0,600,0,4784,0,2922,22,0,7.2,57.6
Nigeria,7839,0,226,0,2263,0,5350,7,44458,2.9,28.9
Oman,7770,0,37,0,1933,0,5800,31,72000,0.5,24.9
Morocco,7433,0,199,0,4703,0,2531,1,142882,2.7,63.3
Malaysia,7417,172,115,0,5979,34,1323,8,507682,1.6,80.6
Australia,7118,4,102,0,6531,23,485,5,1245062,1.4,91.8
Armenia,7113,452,87,6,3145,81,3881,10,51594,1.2,44.2
Moldova,7093,0,250,0,3713,0,3130,286,40565,3.5,52.3
Ghana,6808,125,32,0,2070,72,4706,16,197194,0.5,30.4
Finland,6599,20,307,0,4800,0,1492,19,168698,4.7,72.7
Bolivia,6263,348,250,10,629,20,5384,3,22294,4.0,10.0
Cameroon,4890,0,165,0,1865,0,2860,28,0,3.4,38.1
Iraq,4469,0,160,0,2738,0,1571,0,186885,3.6,61.3
Azerbaijan,4122,0,49,0,2607,0,1466,42,270739,1.2,63.2
Luxembourg,3992,0,110,0,3767,0,115,7,67729,2.8,94.4
Honduras,3950,207,180,6,468,13,3302,13,14790,4.6,11.8
Sudan,3820,192,165,19,458,34,3197,0,401,4.3,12.0
Hungary,3756,15,491,5,1711,21,1554,28,164619,13.1,45.6
Guatemala,3424,370,58,3,258,14,3108,5,31427,1.7,7.5
Guinea,3275,0,20,0,1673,0,1582,24,14407,0.6,51.1
Uzbekistan,3180,16,13,0,2565,0,602,3,460000,0.4,80.7
Senegal,3047,0,35,0,1456,0,1556,12,35016,1.1,47.8
Thailand,3042,2,57,1,2928,7,57,61,375453,1.9,96.3
Tajikistan,2929,0,46,0,1301,0,1582,0,0,1.6,44.4
Greece,2878,0,171,0,1374,0,1333,19,153963,5.9,47.7
Bulgaria,2433,6,130,0,862,22,1441,20,74539,5.3,35.4
Bosnia and Herzegovina,2401,0,144,0,1680,0,577,4,59532,6.0,70.0
Ivory Coast,2376,0,30,0,1219,0,1127,0,23444,1.3,51.3
Djibouti,2270,0,10,0,1064,0,1196,0,22097,0.4,46.9
Croatia,2244,0,99,0,2027,0,118,6,61482,4.4,90.3
Congo (Kinshasa),2141,0,63,0,317,0,1761,0,0,2.9,14.8
El Salvador,1983,68,35,0,698,104,1250,25,75146,1.8,35.2
North Macedonia,1978,0,113,0,1422,0,443,21,25270,5.7,71.9
Cuba,1941,0,82,0,1689,0,170,3,94060,4.2,87.0
Gabon,1934,0,12,0,459,0,1463,10,9908,0.6,23.7
Estonia,1824,1,65,1,1538,6,221,1,75779,3.6,84.3
Iceland,1804,0,10,0,1791,0,3,0,58225,0.6,99.3
Lithuania,1635,12,63,0,1138,0,434,17,269889,3.9,69.6
Somalia,1594,0,61,0,204,0,1329,2,0,3.8,12.8
Mayotte,1587,0,20,0,894,0,673,11,5200,1.3,56.3
Slovakia,1511,2,28,0,1307,6,176,1,159059,1.9,86.5
New Zealand,1504,0,21,0,1456,0,27,1,261315,1.4,96.8
Slovenia,1468,0,107,0,1340,0,21,4,75110,7.3,91.3
Kyrgyzstan,1433,30,16,2,992,12,425,5,100488,1.1,69.2
Maldives,1371,0,4,0,144,0,1223,9,11775,0.3,10.5
Kenya,1214,0,51,0,383,0,780,1,59260,4.2,31.5
Sri Lanka,1141,0,9,0,695,21,437,1,54834,0.8,60.9
Venezuela,1121,0,10,0,262,0,849,2,804004,0.9,23.4
Guinea-Bissau,1114,0,6,0,42,0,1066,0,1500,0.5,3.8
Lebanon,1114,0,26,0,688,0,400,4,74224,2.3,61.8
Hong Kong,1066,0,4,0,1030,0,32,1,202930,0.4,96.6
Tunisia,1051,3,48,0,917,3,86,3,47816,4.6,87.3
Latvia,1049,2,22,0,712,0,315,2,99770,2.1,67.9
Mali,1030,0,65,0,597,0,368,0,3483,6.3,58.0
Albania,998,0,32,0,789,0,177,5,13279,3.2,79.1
Equatorial Guinea,960,0,11,0,165,0,784,0,854,1.1,17.2
Haiti,958,93,27,1,22,0,909,0,2718,2.8,2.3
Niger,945,0,61,0,783,0,101,0,5989,6.5,82.9
Cyprus,935,0,17,0,594,0,324,10,99733,1.8,63.5
Costa Rica,930,0,10,0,620,0,300,3,23378,1.1,66.7
Zambia,920,0,7,0,336,0,577,1,20011,0.8,36.5
Paraguay,862,0,11,0,307,0,544,0,24812,1.3,35.6
Burkina Faso,814,0,52,0,672,0,90,0,0,6.4,82.6
Uruguay,769,0,22,0,618,0,129,5,38146,2.9,80.4
Andorra,762,0,51,0,653,0,58,3,3750,6.7,85.7
Georgia,731,1,12,0,526,4,193,6,49093,1.6,72.0
Cruise Ship,712,0,13,0,651,0,48,4,0,1.8,91.4
Jordan,708,0,9,0,471,0,228,5,163173,1.3,66.5
Sierra Leone,707,0,40,0,241,0,426,0,0,5.7,34.1
Chad,675,0,60,0,215,0,400,0,0,8.9,31.9
Nepal,675,72,3,0,87,0,585,0,138913,0.4,12.9
San Marino,665,0,42,0,266,0,357,1,3968,6.3,40.0
South Sudan,655,0,8,0,6,0,641,0,3356,1.2,0.9
Malta,610,0,6,0,476,0,128,1,60812,1.0,78.0
CAR,604,0,1,0,22,0,581,0,11570,0.2,3.6
Ethiopia,582,0,5,0,152,0,425,0,81010,0.9,26.1
Channel Islands,558,0,45,0,517,0,-4,0,10255,8.1,92.7
Jamaica,552,2,9,0,211,11,332,1,10230,1.6,38.2
Madagascar,527,0,2,0,142,0,383,6,5670,0.4,26.9
Tanzania,509,0,21,0,183,0,305,7,0,4.1,36.0
Congo (Brazzaville),487,0,16,0,147,0,324,0,0,3.3,30.2
Réunion,452,0,1,0,411,0,40,2,17200,0.2,90.9
Taiwan,441,0,7,0,415,1,19,0,70880,1.6,94.1
Palestine,423,0,3,0,357,0,63,0,44876,0.7,84.4
Togo,381,0,12,0,141,0,228,0,16747,3.1,37.0
Cabo Verde,380,0,3,0,155,0,222,0,1307,0.8,40.8
Isle of Man,336,0,24,0,303,0,9,2,4523,7.1,90.2
Mauritius,334,0,10,0,322,0,2,0,102247,3.0,96.4
French Guiana,328,49,1,0,145,2,182,0,0,0.3,44.2
Rwanda,327,0,0,0,237,0,90,0,58477,0.0,72.5
Vietnam,325,0,0,0,267,0,58,2,275000,0.0,82.2
Montenegro,324,0,9,0,315,0,0,0,10167,2.8,97.2
Nicaragua,279,0,17,0,199,0,63,0,0,6.1,71.3
Liberia,265,0,26,0,139,0,100,0,0,9.8,52.5
Sao Tome and Principe,251,0,8,0,4,0,239,0,175,3.2,1.6
Eswatini,250,0,2,0,156,0,92,0,4994,0.8,62.4
Mauritania,237,0,6,0,15,0,216,0,2583,2.5,6.3
Yemen,222,0,42,0,10,0,170,0,120,18.9,4.5
Uganda,212,14,0,0,68,0,144,0,86714,0.0,32.1
Myanmar,201,0,6,0,122,0,73,0,18644,3.0,60.7
Martinique,197,0,14,0,91,0,92,0,0,7.1,46.2
Mozambique,194,0,0,0,51,0,143,0,8463,0.0,26.3
Benin,191,0,3,0,82,0,106,0,27954,1.6,42.9
Faroe Islands,187,0,0,0,187,0,0,0,9178,0.0,100.0
Guadeloupe,161,0,14,0,115,0,32,3,3573,8.7,71.4
Gibraltar,154,0,0,0,147,0,7,0,6524,0.0,95.5
Brunei,141,0,1,0,137,0,3,2,18411,0.7,97.2
Mongolia,141,0,0,0,33,1,108,25,12407,0.0,23.4
Guyana,135,0,10,0,62,0,63,2,1457,7.4,45.9
Bermuda,133,0,9,0,81,0,43,2,6362,6.8,60.9
Cayman Islands,129,0,1,0,61,0,67,0,8426,0.8,47.3
Cambodia,124,0,0,0,122,0,2,1,16642,0.0,98.4
Trinidad and Tobago,116,0,8,0,108,0,0,0,2930,6.9,93.1
Syria,106,20,4,0,41,0,61,0,0,3.8,38.7
Aruba,101,0,3,0,95,0,3,3,2070,3.0,94.1
Bahamas,100,0,11,0,46,1,43,1,1972,11.0,46.0
Monaco,98,0,4,0,90,0,4,2,0,4.1,91.8
Barbados,92,0,7,0,70,0,15,4,4664,7.6,76.1
Comoros,87,0,1,0,21,0,65,0,0,1.1,24.1
Malawi,83,0,4,0,33,0,46,1,2411,4.8,39.8
Liechtenstein,82,0,1,0,55,0,26,0,900,1.2,67.1
Sint Maarten,77,0,15,0,59,0,3,1,438,19.5,76.6
Libya,75,0,3,0,39,0,33,0,4351,4.0,52.0
Angola,69,0,4,0,18,0,47,0,10000,5.8,26.1
Zimbabwe,56,0,4,0,25,0,27,0,37039,7.1,44.6
Macau,45,0,0,0,45,0,0,0,0,0.0,100.0
Burundi,42,0,1,0,20,0,21,0,284,2.4,47.6
Saint Martin,40,0,3,0,33,0,4,1,553,7.5,82.5
Eritrea,39,0,0,0,39,0,0,0,0,0.0,100.0
Botswana,35,0,1,0,19,0,15,0,17631,2.9,54.3
Bhutan,27,3,0,0,6,0,21,0,15607,0.0,22.2
Gambia,25,0,1,0,13,0,11,0,1476,4.0,52.0
Antigua and Barbuda,25,0,3,0,19,0,3,1,183,12.0,76.0
Timor-Leste,24,0,0,0,24,0,0,0,738,0.0,100.0
Grenada,22,0,0,0,17,0,5,4,3007,0.0,77.3
Namibia,21,0,0,0,14,0,7,0,3027,0.0,66.7
Laos,19,0,0,0,14,0,5,0,5795,0.0,73.7
Fiji,18,0,0,0,15,0,3,0,1300,0.0,83.3
St. Vincent Grenadines,18,0,0,0,14,0,4,0,209,0.0,77.8
New Caledonia,18,0,0,0,18,0,0,0,5454,0.0,100.0
Belize,18,0,2,0,16,0,0,0,1435,11.1,88.9
Saint Lucia,18,0,0,0,18,0,0,0,898,0.0,100.0
Curaçao,17,0,1,0,14,0,2,0,504,5.9,82.4
Dominica,16,0,0,0,16,0,0,0,433,0.0,100.0
Saint Kitts and Nevis,15,0,0,0,15,0,0,0,394,0.0,100.0
Falkland Islands,13,0,0,0,13,0,0,0,445,0.0,100.0
Vatican City,12,0,0,0,2,0,10,0,0,0.0,16.7
Turks and Caicos,12,0,1,0,10,0,1,0,126,8.3,83.3
Greenland,12,0,0,0,11,0,1,0,1885,0.0,91.7
Seychelles,11,0,0,0,11,0,0,0,0,0.0,100.0
Montserrat,11,0,1,0,10,0,0,0,36,9.1,90.9
Suriname,11,0,1,0,9,0,1,0,488,9.1,81.8
MS Zaandam,9,0,2,0,0,0,7,0,0,22.2,0.0
Western Sahara,9,3,0,0,6,0,3,0,0,0.0,66.7
British Virgin Islands,8,0,1,0,6,0,1,0,167,12.5,75.0
Papua New Guinea,8,0,0,0,8,0,0,0,2402,0.0,100.0
Caribbean Netherlands,6,0,0,0,6,0,0,0,424,0.0,100.0
St. Barth,6,0,0,0,6,0,0,0,137,0.0,100.0
Anguilla,3,0,0,0,3,0,0,0,30,0.0,100.0
Lesotho,2,0,0,0,0,0,2,0,283,0.0,0.0
Saint Pierre Miquelon,1,0,0,0,1,0,0,0,0,0.0,100.0
