countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
United States,710272,1071,37175,40,63510,3513,609587,13509,3579797,5.2,8.9
Spain,190839,0,20002,0,74797,0,96040,7371,930230,10.5,39.2
Italy,172434,0,22745,0,42727,0,106962,2812,1244108,13.2,24.8
France,147969,0,18681,0,34420,0,94868,6027,463662,12.6,23.3
Germany,141397,0,4352,0,85400,2286,51645,5013,1728357,3.1,60.4
United Kingdom,109729,0,14606,0,389,0,94734,1559,438991,13.3,0.4
China,83720,24,4636,0,77542,-402,1542,85,0,5.5,92.6
Iran,79494,0,4958,0,54064,0,20472,3563,319879,6.2,68.0
Turkey,78546,0,1769,0,8631,0,68146,1845,558413,2.3,11.0
Belgium,37183,1045,5453,290,8348,387,23382,1119,139387,14.7,22.5
Russia,36793,4785,313,40,3057,467,33423,8,1810000,0.9,8.3
Brazil,34221,539,2171,30,14026,0,18024,6634,62985,6.3,41.0
Canada,32805,43,1356,1,10543,215,20906,557,507701,4.1,32.1
Netherlands,30602,0,3470,0,305,0,26827,1279,154911,11.3,1.0
Switzerland,27078,0,1336,9,16400,0,9342,386,206400,4.9,60.6
Portugal,19022,0,657,0,519,0,17846,222,234207,3.5,2.7
Austria,14619,24,431,0,10214,510,3974,208,169272,2.9,69.9
India,14425,73,488,2,2045,4,11892,0,335123,3.4,14.2
Ireland,13980,0,530,0,77,0,13373,294,90646,3.8,0.6
Peru,13489,0,300,0,6541,0,6648,137,127513,2.2,48.5
Sweden,13216,0,1400,0,550,0,11266,523,74600,10.6,4.2
Israel,13107,125,158,7,3247,121,9702,167,187250,1.2,24.8
South Korea,10653,18,232,2,7937,108,2484,55,546463,2.2,74.5
Japan,9787,0,190,0,935,0,8662,193,100703,1.9,9.6
Chile,9252,0,116,0,3621,0,5515,384,103873,1.3,39.1
Poland,8563,184,339,7,981,115,7243,160,179654,4.0,11.5
Ecuador,8450,0,421,0,838,0,7191,168,27868,5.0,9.9
Romania,8067,0,417,6,1508,0,6142,258,85805,5.2,18.7
Pakistan,7481,456,143,8,1832,67,5506,46,92548,1.9,24.5
Denmark,7257,0,336,0,3562,2,3359,93,87024,4.6,49.1
Saudi Arabia,7142,0,87,0,1049,0,6006,74,150000,1.2,14.7
Norway,6992,55,162,1,32,0,6798,63,136236,2.3,0.5
Mexico,6875,578,546,60,2125,0,4204,207,48365,7.9,30.9
Australia,6565,39,69,3,4163,342,2333,55,406510,1.1,63.4
Czechia,6553,4,176,3,1183,9,5194,86,162533,2.7,18.1
United Arab Emirates,6302,0,37,0,1188,0,5077,1,767000,0.6,18.9
Indonesia,6248,325,535,15,631,24,5082,0,37134,8.6,10.1
Philippines,6087,209,397,10,516,29,5174,1,56048,6.5,8.5
Singapore,5992,942,11,0,708,0,5273,22,94796,0.2,11.8
Serbia,5690,0,110,0,534,0,5046,120,32566,1.9,9.4
Malaysia,5305,54,88,2,3102,135,2115,49,96695,1.7,58.5
Ukraine,5106,444,133,8,275,29,4698,45,52534,2.6,5.4
Belarus,4779,0,42,0,342,0,4395,65,86813,0.9,7.2
Qatar,4663,0,7,0,464,0,4192,37,58328,0.2,10.0
Panama,4210,194,116,7,122,24,3972,96,18559,2.8,2.9
Dominican Republic,4126,0,200,0,268,0,3658,146,13282,4.8,6.5
Finland,3489,0,82,0,1700,0,1707,73,52500,2.4,48.7
Luxembourg,3480,0,72,0,579,0,2829,29,32394,2.1,16.6
Colombia,3439,0,153,0,634,0,2652,98,55573,4.4,18.4
Egypt,2844,0,205,0,646,0,1993,0,25000,7.2,22.7
South Africa,2783,0,50,0,903,0,1830,7,100827,1.8,32.4
Argentina,2758,89,129,6,666,0,1963,126,28650,4.7,24.1
Thailand,2733,33,47,0,1787,98,899,61,100498,1.7,65.4
Morocco,2670,106,137,2,298,17,2235,1,13111,5.1,11.2
Algeria,2418,0,364,0,846,0,1208,60,3359,15.1,35.0
Moldova,2264,0,56,0,391,115,1817,80,9848,2.5,17.3
Greece,2224,0,108,0,269,0,1847,71,50771,4.9,12.1
Bangladesh,2144,306,84,9,66,8,1994,1,21307,3.9,3.1
Hungary,1834,71,172,16,231,24,1431,60,43901,9.4,12.6
Croatia,1814,0,36,0,600,0,1178,30,20953,2.0,33.1
Iceland,1754,0,9,0,1224,0,521,6,39536,0.5,69.8
Kuwait,1751,93,6,1,280,22,1465,34,0,0.3,16.0
Bahrain,1744,4,7,0,726,1,1011,3,79612,0.4,41.6
Kazakhstan,1591,45,17,0,347,0,1227,22,85735,1.1,21.8
Estonia,1512,53,38,0,162,17,1312,11,39605,2.5,10.7
Iraq,1482,0,81,0,906,0,495,0,51737,5.5,61.1
Uzbekistan,1450,45,4,0,161,5,1285,8,136000,0.3,11.1
New Zealand,1422,13,11,0,867,51,544,3,79078,0.8,61.0
Azerbaijan,1340,0,15,0,528,0,797,26,86607,1.1,39.4
Slovenia,1304,0,66,0,174,0,1064,28,39330,5.1,13.3
Armenia,1248,47,20,1,523,121,705,30,11796,1.6,41.9
Lithuania,1239,90,33,0,228,18,978,14,58816,2.7,18.4
Bosnia and Herzegovina,1214,0,46,0,320,0,848,4,15751,3.8,26.4
Oman,1180,111,6,0,176,0,998,3,0,0.5,14.9
North Macedonia,1117,0,49,0,139,0,929,15,10859,4.4,12.4
Slovakia,1089,40,11,2,213,38,865,10,40953,1.0,19.6
Hong Kong,1024,2,4,0,568,35,452,9,131786,0.4,55.5
Cameroon,1017,21,22,0,177,13,818,0,0,2.2,17.4
Afghanistan,933,27,30,0,112,13,791,0,0,3.2,12.0
Cuba,923,0,31,0,192,0,700,17,23317,3.4,20.8
Bulgaria,865,19,41,0,153,12,671,34,18502,4.7,17.7
Tunisia,864,0,37,0,43,0,784,89,14640,4.3,5.0
Cyprus,750,0,12,0,77,0,661,8,29075,1.6,10.3
Djibouti,732,0,2,0,76,0,654,0,7486,0.3,10.4
Cruise Ship,712,0,13,0,644,0,55,7,0,1.8,90.4
Latvia,712,30,5,0,88,0,619,5,34697,0.7,12.4
Andorra,696,0,35,0,191,0,470,17,1673,5.0,27.4
Ivory Coast,688,0,6,0,193,0,489,0,0,0.9,28.1
Lebanon,672,4,21,0,94,8,557,30,20225,3.1,14.0
Costa Rica,649,0,4,0,88,0,557,10,9752,0.6,13.6
Ghana,641,0,8,0,83,0,550,2,50719,1.2,12.9
Niger,627,0,18,0,110,0,499,0,4688,2.9,17.5
Burkina Faso,557,0,35,0,294,0,228,0,0,6.3,52.8
Albania,539,0,26,0,283,0,230,5,5080,4.8,52.5
Uruguay,508,6,9,0,294,8,205,12,11749,1.8,57.9
