countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
Monaco,96,1,4,0,82,0,10,1,0,4.2,85.4
Guyana,94,0,10,0,35,1,49,3,785,10.6,37.2
Bahamas,92,0,11,0,31,0,50,1,1500,12.0,33.7
Mozambique,87,5,0,0,34,7,53,0,3356,0.0,39.1
Barbados,83,0,7,0,53,0,23,4,2926,8.4,63.9
Liechtenstein,82,0,1,0,55,0,26,0,900,1.2,67.1
Cayman Islands,81,0,1,0,41,0,39,3,3423,1.2,50.6
Sint Maarten,76,0,14,0,44,0,18,7,329,18.4,57.9
Libya,64,0,3,0,24,0,37,0,2338,4.7,37.5
Malawi,56,13,3,0,14,0,39,1,1188,5.4,25.0
Syria,47,0,3,0,29,0,15,0,0,6.4,61.7
Macau,45,0,0,0,40,0,5,1,0,0.0,88.9
Angola,43,0,2,0,13,2,28,0,3000,4.7,30.2
Mongolia,42,0,0,0,14,1,28,0,9203,0.0,33.3
Saint Martin,39,1,3,0,30,0,6,1,0,7.7,76.9
Eritrea,39,0,0,0,37,0,2,0,0,0.0,94.9
Zimbabwe,35,1,4,0,9,0,22,0,16052,11.4,25.7
Yemen,34,0,7,0,1,0,26,0,120,20.6,2.9
Antigua and Barbuda,25,0,3,0,19,3,3,1,183,12.0,76.0
Timor-Leste,24,0,0,0,21,0,3,0,738,0.0,87.5
Botswana,23,0,1,0,12,3,10,0,9540,4.3,52.2
Grenada,21,0,0,0,13,0,8,4,1406,0.0,61.9
Gambia,20,2,1,0,9,0,10,0,756,5.0,45.0
Laos,19,0,0,0,13,4,6,0,2908,0.0,68.4
Fiji,18,0,0,0,14,0,4,0,1300,0.0,77.8
Belize,18,0,2,0,16,0,0,0,1043,11.1,88.9
New Caledonia,18,0,0,0,18,0,0,0,5213,0.0,100.0
Saint Lucia,18,0,0,0,17,0,1,0,620,0.0,94.4
St. Vincent Grenadines,17,0,0,0,9,0,8,0,137,0.0,52.9
Curaçao,16,0,1,0,14,0,1,0,389,6.2,87.5
Dominica,16,0,0,0,14,0,2,0,416,0.0,87.5
Nicaragua,16,0,5,0,7,0,4,0,0,31.2,43.8
Namibia,16,0,0,0,10,1,6,0,1511,0.0,62.5
Burundi,15,0,1,0,7,0,7,0,284,6.7,46.7
Saint Kitts and Nevis,15,0,0,0,13,1,2,0,327,0.0,86.7
Falkland Islands,13,0,0,0,13,0,0,0,402,0.0,100.0
Turks and Caicos,12,0,1,0,8,0,3,0,109,8.3,66.7
Vatican City,12,0,0,0,2,0,10,0,0,0.0,16.7
Seychelles,11,0,0,0,8,0,3,0,0,0.0,72.7
Montserrat,11,0,1,0,8,1,2,1,36,9.1,72.7
Comoros,11,3,1,0,0,0,10,0,0,9.1,0.0
Greenland,11,0,0,0,11,0,0,0,1394,0.0,100.0
Suriname,10,0,1,0,9,0,0,0,404,10.0,90.0
MS Zaandam,9,0,2,0,0,0,7,0,0,22.2,0.0
Papua New Guinea,8,0,0,0,8,0,0,0,2402,0.0,100.0
Mauritania,8,0,1,0,6,0,1,0,1842,12.5,75.0
British Virgin Islands,7,0,1,0,4,1,2,0,167,14.3,57.1
Bhutan,7,0,0,0,5,0,2,0,11568,0.0,71.4
Western Sahara,6,0,0,0,5,0,1,0,0,0.0,83.3
Caribbean Netherlands,6,0,0,0,0,0,6,0,110,0.0,0.0
St. Barth,6,0,0,0,6,0,0,0,0,0.0,100.0
Anguilla,3,0,0,0,3,0,0,0,0,0.0,100.0
Saint Pierre Miquelon,1,0,0,0,0,0,1,0,0,0.0,0.0
