countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
Panama,8448,166,244,7,4687,186,3517,87,42657,2.9,55.5
Czechia,8176,53,282,2,4711,237,3183,40,306409,3.4,57.6
Norway,8132,27,224,5,32,0,7876,22,202751,2.8,0.4
Australia,6948,7,97,0,6179,16,672,16,855119,1.4,88.9
Malaysia,6726,70,109,1,5113,88,1504,20,271721,1.6,76.0
Morocco,6281,218,188,0,2811,257,3282,1,68980,3.0,44.8
Argentina,6278,244,314,9,1837,80,4127,148,85158,5.0,29.3
Finland,5984,22,271,4,4000,0,1713,44,123300,4.5,66.8
Algeria,5891,168,507,5,2841,163,2543,22,6500,8.6,48.2
Bahrain,5236,295,8,0,2152,82,3076,6,189174,0.2,41.1
Kazakhstan,5207,117,32,1,2074,133,3101,33,408713,0.6,39.8
Moldova,4995,68,175,6,1980,22,2840,251,20447,3.5,39.6
Ghana,4700,437,22,0,494,116,4184,5,160501,0.5,10.5
Afghanistan,4687,285,122,2,558,0,4007,7,15560,2.6,11.9
Nigeria,4641,242,150,7,902,124,3589,4,27078,3.2,19.4
Luxembourg,3888,2,101,0,3602,16,185,18,55415,2.6,92.6
Oman,3573,174,17,0,1250,133,2306,27,50000,0.5,35.0
Armenia,3392,79,46,1,1359,34,1987,10,32561,1.4,40.1
Hungary,3284,21,421,8,958,25,1905,42,112165,12.8,29.2
Thailand,3015,6,56,0,2796,2,163,61,227860,1.9,92.7
Iraq,2818,51,110,1,1790,56,918,0,129701,3.9,63.5
Greece,2726,10,151,0,1374,0,1201,32,99363,5.5,50.4
Cameroon,2689,110,125,11,1524,59,1040,28,0,4.6,56.7
Azerbaijan,2589,70,32,0,1680,30,877,33,193411,1.2,64.9
Bolivia,2556,119,118,4,273,15,2165,3,7651,4.6,10.7
Uzbekistan,2486,68,10,0,1988,107,488,8,325000,0.4,80.0
Croatia,2196,9,91,1,1784,20,321,13,44886,4.1,81.2
Guinea,2146,0,11,0,714,0,1421,0,0,0.5,33.3
Bosnia and Herzegovina,2141,24,113,6,1114,8,914,4,42318,5.3,52.0
Bulgaria,1990,25,93,2,461,17,1436,50,57634,4.7,23.2
Honduras,1972,142,108,0,203,8,1661,10,5653,5.5,10.3
Senegal,1886,177,19,0,715,65,1152,6,18969,1.0,37.9
Iceland,1801,0,10,0,1773,0,18,0,54195,0.6,98.4
Cuba,1783,17,77,0,1229,36,477,7,69182,4.3,68.9
Estonia,1741,2,61,1,751,1,929,5,63964,3.5,43.1
Ivory Coast,1730,30,21,0,818,24,891,0,13663,1.2,47.3
North Macedonia,1664,22,91,0,1200,64,373,21,19241,5.5,72.1
Sudan,1526,161,74,4,162,13,1290,0,0,4.8,10.6
New Zealand,1497,3,21,0,1386,15,90,2,194191,1.4,92.6
Lithuania,1485,6,50,0,833,5,602,17,186565,3.4,56.1
Slovenia,1460,3,102,0,256,0,1102,10,63365,7.0,17.5
Slovakia,1457,0,26,0,959,18,472,5,120645,1.8,65.8
Djibouti,1227,17,3,0,872,25,352,0,15790,0.2,71.1
Somalia,1089,35,52,1,121,3,916,2,0,4.8,11.1
Guatemala,1052,85,26,2,110,6,916,5,7200,2.5,10.5
Hong Kong,1048,0,4,0,985,3,59,1,168291,0.4,94.0
Tunisia,1032,0,45,0,700,40,287,11,32818,4.4,67.8
Congo (Kinshasa),1024,33,41,0,141,5,842,0,0,4.0,13.8
Mayotte,1023,0,11,0,492,0,520,9,4000,1.1,48.1
Kyrgyzstan,1016,14,12,0,688,13,316,13,59490,1.2,67.7
El Salvador,958,69,18,1,325,32,615,4,43043,1.9,33.9
Latvia,946,7,18,0,464,0,464,2,77147,1.9,49.0
Cyprus,901,3,16,0,401,0,484,10,76139,1.8,44.5
Maldives,897,62,3,0,29,0,865,2,11775,0.3,3.2
Kosovo,884,14,28,0,655,2,201,0,0,3.2,74.1
Albania,872,4,31,0,654,4,187,7,10559,3.6,75.0
Sri Lanka,863,7,9,0,343,22,511,1,36605,1.0,39.7
Lebanon,859,14,26,0,234,0,599,3,51731,3.0,27.2
Niger,832,11,46,0,637,13,149,0,5598,5.5,76.6
Gabon,802,141,9,1,127,17,666,1,724,1.1,15.8
Costa Rica,801,9,7,1,517,16,277,6,17299,0.9,64.5
Guinea-Bissau,761,35,3,0,26,0,732,0,1500,0.4,3.4
Burkina Faso,760,9,50,1,584,7,126,0,0,6.6,76.8
Andorra,755,0,48,0,550,0,157,14,1673,6.4,72.8
Paraguay,724,11,10,0,170,5,544,0,16155,1.4,23.5
Cruise Ship,712,0,13,0,651,0,48,4,0,1.8,91.4
Mali,712,8,39,1,377,26,296,0,2172,5.5,52.9
Uruguay,711,4,19,0,523,6,169,8,28697,2.7,73.6
Kenya,700,28,33,1,251,12,416,1,32938,4.7,35.9
Tajikistan,661,49,21,1,0,0,640,0,0,3.2,0.0
Georgia,638,3,11,1,317,8,310,6,29736,1.7,49.7
San Marino,628,0,41,0,130,4,457,2,2985,6.5,20.7
Jordan,562,22,9,0,390,1,163,5,119260,1.6,69.4
Channel Islands,546,1,41,0,452,5,53,0,5342,7.5,82.8
Tanzania,509,0,21,0,183,0,305,7,0,4.1,36.0
Malta,503,7,5,0,434,1,64,0,43397,1.0,86.3
Jamaica,502,4,9,0,90,12,403,0,7101,1.8,17.9
Taiwan,440,0,7,1,368,2,65,0,67400,1.6,83.6
Equatorial Guinea,439,0,4,0,13,0,422,0,854,0.9,3.0
Réunion,436,0,0,0,354,0,82,5,17200,0.0,81.2
Venezuela,414,12,10,0,193,3,211,2,512181,2.4,46.6
West Bank and Gaza,375,0,2,0,301,38,72,0,0,0.5,80.3
Palestine,375,0,2,0,301,38,72,0,34511,0.5,80.3
Sierra Leone,338,31,19,1,72,5,247,0,0,5.6,21.3
Congo (Brazzaville),333,59,11,1,53,20,269,0,0,3.3,15.9
Mauritius,332,0,10,0,322,2,0,0,69773,3.0,97.0
Isle of Man,330,0,23,0,271,0,36,21,3773,7.0,82.1
Montenegro,324,0,9,0,294,4,21,2,7816,2.8,90.7
Chad,322,0,31,0,53,0,238,0,0,9.6,16.5
Benin,319,0,2,0,62,0,255,0,22808,0.6,19.4
Vietnam,288,0,0,0,249,8,39,2,261004,0.0,86.5
Rwanda,285,1,0,0,150,10,135,0,42805,0.0,52.6
Zambia,267,0,7,0,117,0,143,1,10270,2.6,43.8
Cabo Verde,260,14,2,0,58,2,200,0,791,0.8,22.3
Ethiopia,250,11,5,0,105,6,140,1,36624,2.0,42.0
Liberia,211,12,20,0,85,6,106,0,0,9.5,40.3
Sao Tome and Principe,208,0,5,0,4,0,199,0,175,2.4,1.9
Martinique,187,1,14,0,83,0,90,4,0,7.5,44.4
Faroe Islands,187,0,0,0,187,0,0,0,8450,0.0,100.0
Madagascar,186,-7,0,0,101,0,85,1,3968,0.0,54.3
Haiti,182,0,15,0,17,0,150,0,1296,8.2,9.3
Togo,181,8,11,0,89,0,81,0,10561,6.1,49.2
Burma,180,0,6,0,74,2,100,0,0,3.3,41.1
Myanmar,180,0,6,0,74,2,100,0,11482,3.3,41.1
Eswatini,175,12,2,0,28,14,145,0,714,1.1,16.0
South Sudan,156,36,0,0,2,0,154,0,1247,0.0,1.3
Guadeloupe,154,0,13,0,104,0,37,4,0,8.4,67.5
Gibraltar,147,1,0,0,143,0,4,0,4155,0.0,97.3
French Guiana,144,0,1,0,122,0,21,0,0,0.7,84.7
CAR,143,0,0,0,10,0,133,0,3498,0.0,7.0
Central African Republic,143,0,0,0,10,0,133,0,0,0.0,7.0
Brunei,141,0,1,0,134,0,6,2,16037,0.7,95.0
Nepal,134,24,0,0,33,2,101,0,76367,0.0,24.6
Cambodia,122,0,0,0,120,0,2,1,14094,0.0,98.4
Uganda,121,0,0,0,55,0,66,0,58606,0.0,45.5
Bermuda,119,1,8,1,66,2,45,4,4489,6.7,55.5
Trinidad and Tobago,116,0,8,0,107,0,1,0,2320,6.9,92.2
Guyana,109,5,10,0,36,1,63,6,930,9.2,33.0
Mozambique,103,12,0,0,34,0,69,0,4173,0.0,33.0
Aruba,101,0,3,0,89,0,9,4,1874,3.0,88.1
Monaco,96,0,4,0,85,3,7,1,0,4.2,88.5
Bahamas,92,0,11,0,37,0,44,1,1500,12.0,40.2
Cayman Islands,84,3,1,0,47,6,36,3,4187,1.2,56.0
Barbados,84,0,7,0,57,0,20,4,2990,8.3,67.9
Liechtenstein,82,0,1,0,55,0,26,0,900,1.2,67.1
Sint Maarten,76,0,15,0,46,0,15,7,329,19.7,60.5
Libya,64,0,3,0,28,4,33,0,3253,4.7,43.8
Malawi,57,1,3,0,24,10,30,1,1337,5.3,42.1
Yemen,56,5,9,1,1,0,46,0,120,16.1,1.8
Syria,47,0,3,0,29,0,15,0,0,6.4,61.7
Angola,45,2,2,0,13,0,30,0,3000,4.4,28.9
Macau,45,0,0,0,40,0,5,1,0,0.0,88.9
Mongolia,42,0,0,0,14,0,28,2,9707,0.0,33.3
Eritrea,39,0,0,0,38,1,1,0,0,0.0,97.4
Saint Martin,39,0,3,0,30,0,6,1,0,7.7,76.9
Zimbabwe,36,0,4,0,9,0,23,0,20537,11.1,25.0
Antigua and Barbuda,25,0,3,0,19,0,3,1,183,12.0,76.0
Timor-Leste,24,0,0,0,21,0,3,0,738,0.0,87.5
Botswana,24,1,1,0,12,0,11,0,9540,4.2,50.0
Gambia,22,2,1,0,10,1,11,0,849,4.5,45.5
Grenada,21,0,0,0,13,0,8,4,1406,0.0,61.9
Laos,19,0,0,0,13,0,6,0,3547,0.0,68.4
Fiji,18,0,0,0,14,0,4,0,1300,0.0,77.8
New Caledonia,18,0,0,0,18,0,0,0,5213,0.0,100.0
Belize,18,0,2,0,16,0,0,0,1043,11.1,88.9
Saint Lucia,18,0,0,0,17,0,1,0,620,0.0,94.4
St. Vincent Grenadines,17,0,0,0,9,0,8,0,137,0.0,52.9
Curaçao,16,0,1,0,14,0,1,0,389,6.2,87.5
Dominica,16,0,0,0,15,0,1,0,420,0.0,93.8
Nicaragua,16,0,5,0,7,0,4,0,0,31.2,43.8
Namibia,16,0,0,0,11,0,5,0,1543,0.0,68.8
Burundi,15,0,1,0,7,0,7,0,284,6.7,46.7
Saint Kitts and Nevis,15,0,0,0,14,0,1,0,327,0.0,93.3
Falkland Islands,13,0,0,0,13,0,0,0,402,0.0,100.0
Turks and Caicos,12,0,1,0,8,0,3,0,109,8.3,66.7
Vatican City,12,0,0,0,2,0,10,0,0,0.0,16.7
Greenland,11,0,0,0,11,0,0,0,1461,0.0,100.0
Comoros,11,0,1,0,0,0,10,0,0,9.1,0.0
Seychelles,11,0,0,0,10,0,1,0,0,0.0,90.9
Montserrat,11,0,1,0,8,0,2,1,36,9.1,72.7
Suriname,10,0,1,0,9,0,0,0,404,10.0,90.0
MS Zaandam,9,0,2,0,0,0,7,0,0,22.2,0.0
Bhutan,9,2,0,0,5,0,4,0,11673,0.0,55.6
Mauritania,8,0,1,0,6,0,1,0,1842,12.5,75.0
Papua New Guinea,8,0,0,0,8,0,0,0,2402,0.0,100.0
British Virgin Islands,7,0,1,0,4,0,2,0,167,14.3,57.1
Caribbean Netherlands,6,0,0,0,0,0,6,0,110,0.0,0.0
St. Barth,6,0,0,0,6,0,0,0,0,0.0,100.0
Western Sahara,6,0,0,0,5,0,1,0,0,0.0,83.3
Anguilla,3,0,0,0,3,0,0,0,0,0.0,100.0
Saint Pierre Miquelon,1,0,0,0,1,1,0,0,0,0.0,100.0
