countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
Estonia,1794,3,64,0,956,18,774,2,72464,3.6,53.3
Congo (Kinshasa),1731,102,61,0,302,12,1368,0,0,3.5,17.4
Djibouti,1618,0,7,0,1033,0,578,0,18933,0.4,63.8
Lithuania,1577,15,60,0,1049,24,468,17,245580,3.8,66.5
El Salvador,1571,73,31,1,531,29,1009,27,62838,2.0,33.8
New Zealand,1503,0,21,0,1447,5,35,1,238725,1.4,96.3
Somalia,1502,0,59,0,178,0,1265,2,0,3.9,11.9
Gabon,1502,0,12,0,318,0,1172,9,7966,0.8,21.2
Slovakia,1496,1,28,0,1231,39,237,3,148845,1.9,82.3
Slovenia,1467,0,104,0,1338,0,25,5,70970,7.1,91.2
Mayotte,1370,0,18,0,627,0,725,9,5200,1.3,45.8
Kyrgyzstan,1270,27,14,0,910,12,346,5,94441,1.1,71.7
Maldives,1143,0,4,0,91,0,1048,9,11775,0.3,8.0
Hong Kong,1056,0,4,0,1026,1,26,1,168291,0.4,97.2
Tunisia,1044,1,47,1,826,7,171,3,41620,4.5,79.1
Guinea-Bissau,1038,0,6,0,42,0,990,0,1500,0.6,4.0
Sri Lanka,1027,4,9,0,569,0,449,1,46413,0.9,55.4
Latvia,1016,4,21,0,694,0,301,3,92751,2.1,68.3
Kosovo,989,0,29,0,769,0,191,0,0,2.9,77.8
Albania,964,15,31,0,758,16,175,1,12555,3.2,78.6
Kenya,963,0,50,0,358,0,555,1,46784,5.2,37.2
Lebanon,954,0,26,0,251,0,677,4,63720,2.7,26.3
Cyprus,918,0,17,0,516,1,385,10,90718,1.9,56.2
Niger,914,0,55,0,734,0,125,0,5909,6.0,80.3
Mali,901,0,53,0,529,0,319,0,3483,5.9,58.7
Costa Rica,882,0,10,0,577,0,295,5,20741,1.1,65.4
Paraguay,829,0,11,0,230,0,588,0,21121,1.3,27.7
Equatorial Guinea,825,0,7,0,22,0,796,0,854,0.8,2.7
Burkina Faso,796,0,51,0,652,0,93,0,0,6.4,81.9
Zambia,772,0,7,0,192,0,573,1,18519,0.9,24.9
Andorra,761,0,51,0,628,0,82,3,3750,6.7,82.5
Venezuela,749,131,10,0,253,0,486,1,616562,1.3,33.8
Uruguay,738,0,20,0,579,0,139,4,34794,2.7,78.5
Georgia,713,6,12,0,475,19,226,6,40711,1.7,66.6
Cruise Ship,712,0,13,0,651,0,48,4,0,1.8,91.4
San Marino,655,0,41,0,211,0,403,1,3610,6.3,32.2
Jordan,649,0,9,0,417,0,223,5,148482,1.4,64.3
Haiti,596,63,22,1,21,0,553,0,2270,3.7,3.5
Malta,569,0,6,0,460,0,103,1,53196,1.1,80.8
Channel Islands,555,0,44,0,479,0,32,0,5342,7.9,86.3
Chad,545,0,56,0,139,0,350,0,0,10.3,25.5
Sierra Leone,534,0,33,0,167,0,334,0,0,6.2,31.3
Jamaica,520,0,9,0,145,0,366,0,8828,1.7,27.9
Tanzania,509,0,21,0,183,0,305,7,0,4.1,36.0
Réunion,446,0,0,0,354,0,92,4,17200,0.0,79.4
Taiwan,440,0,7,0,402,1,31,0,69876,1.6,91.4
Congo (Brazzaville),420,0,15,0,132,0,273,0,0,3.6,31.4
Nepal,402,0,2,0,37,0,363,1,107253,0.5,9.2
Palestine,391,0,2,0,346,0,43,0,44876,0.5,88.5
Ethiopia,389,24,5,0,122,2,262,0,65760,1.3,31.4
CAR,366,0,0,0,18,0,348,0,3498,0.0,4.9
Togo,338,0,12,0,107,0,219,0,13825,3.6,31.7
Cabo Verde,335,0,3,0,85,0,247,0,892,0.9,25.4
Isle of Man,335,0,24,0,300,0,11,9,4234,7.2,89.6
Mauritius,332,0,10,0,322,0,0,0,92764,3.0,97.0
Madagascar,326,0,2,0,119,0,205,0,5670,0.6,36.5
Montenegro,324,0,9,0,312,0,3,2,10167,2.8,96.3
Vietnam,324,0,0,0,263,0,61,2,275000,0.0,81.2
Rwanda,308,0,0,0,209,0,99,0,52335,0.0,67.9
South Sudan,290,0,4,0,4,0,282,0,3356,1.4,1.4
Uganda,264,4,0,0,65,2,199,0,75228,0.0,24.6
Nicaragua,254,0,17,0,199,0,38,0,0,6.7,78.3
Sao Tome and Principe,251,0,8,0,4,0,239,0,175,3.2,1.6
Liberia,233,0,23,0,125,0,85,0,0,9.9,53.6
French Guiana,218,8,1,0,136,5,81,0,0,0.5,62.4
Eswatini,208,0,2,0,87,0,119,0,4160,1.0,41.8
Myanmar,193,0,6,0,104,0,83,0,15137,3.1,53.9
Martinique,192,0,14,0,91,0,87,0,0,7.3,47.4
Faroe Islands,187,0,0,0,187,0,0,0,8931,0.0,100.0
Yemen,167,0,28,0,5,0,134,0,120,16.8,3.0
Guadeloupe,155,0,13,0,109,0,33,3,2866,8.4,70.3
Gibraltar,147,0,0,0,145,0,2,0,5410,0.0,98.6
Mozambique,146,0,0,0,48,4,98,0,6537,0.0,32.9
Brunei,141,0,1,0,136,0,4,2,17718,0.7,96.5
Mongolia,140,0,0,0,26,0,114,27,11641,0.0,18.6
Mauritania,131,0,4,0,7,0,120,0,2583,3.1,5.3
Benin,130,0,2,0,83,0,45,0,25471,1.5,63.8
Guyana,125,0,10,0,46,0,69,3,1269,8.0,36.8
Bermuda,125,0,9,0,78,0,38,2,5705,7.2,62.4
Cambodia,122,0,0,0,122,0,0,0,15572,0.0,100.0
Trinidad and Tobago,116,0,8,0,107,0,1,0,2727,6.9,92.2
Cayman Islands,111,0,1,0,55,0,55,0,7082,0.9,49.5
Aruba,101,0,3,0,93,0,5,4,2025,3.0,92.1
Monaco,97,0,4,0,87,0,6,1,0,4.1,89.7
Bahamas,96,0,11,0,43,0,42,1,1826,11.5,44.8
Barbados,90,2,7,0,68,0,15,4,4167,7.8,75.6
Liechtenstein,82,0,1,0,55,0,26,0,900,1.2,67.1
Sint Maarten,77,0,15,0,54,0,8,7,414,19.5,70.1
Malawi,70,0,3,0,27,0,40,1,1803,4.3,38.6
Libya,68,0,3,0,35,0,30,0,3633,4.4,51.5
Syria,58,0,3,0,36,0,19,0,0,5.2,62.1
Angola,52,0,3,0,17,0,32,0,6136,5.8,32.7
Zimbabwe,46,0,4,0,18,0,24,0,28019,8.7,39.1
Macau,45,0,0,0,45,0,0,0,0,0.0,100.0
Burundi,42,0,1,0,20,0,21,0,284,2.4,47.6
Saint Martin,39,0,3,0,30,0,6,1,0,7.7,76.9
Eritrea,39,0,0,0,39,0,0,0,0,0.0,100.0
Antigua and Barbuda,25,0,3,0,19,0,3,1,183,12.0,76.0
Botswana,25,0,1,0,17,0,7,0,13294,4.0,68.0
Timor-Leste,24,0,0,0,24,0,0,0,738,0.0,100.0
Gambia,24,0,1,0,13,0,10,0,1476,4.2,54.2
Grenada,22,0,0,0,14,0,8,4,2419,0.0,63.6
Bhutan,21,0,0,0,5,0,16,0,14294,0.0,23.8
Laos,19,0,0,0,14,0,5,0,4743,0.0,73.7
Belize,18,0,2,0,16,0,0,0,1043,11.1,88.9
Saint Lucia,18,0,0,0,18,0,0,0,786,0.0,100.0
Fiji,18,0,0,0,15,0,3,0,1300,0.0,83.3
New Caledonia,18,0,0,0,18,0,0,0,5454,0.0,100.0
St. Vincent Grenadines,17,0,0,0,14,0,3,0,155,0.0,82.4
Curaçao,16,0,1,0,14,0,1,0,485,6.2,87.5
Dominica,16,0,0,0,16,0,0,0,433,0.0,100.0
Namibia,16,0,0,0,14,1,2,0,2586,0.0,87.5
Saint Kitts and Nevis,15,0,0,0,15,0,0,0,391,0.0,100.0
Falkland Islands,13,0,0,0,13,0,0,0,426,0.0,100.0
Turks and Caicos,12,0,1,0,10,0,1,0,109,8.3,83.3
Vatican City,12,0,0,0,2,0,10,0,0,0.0,16.7
Greenland,11,0,0,0,11,0,0,0,1767,0.0,100.0
Montserrat,11,0,1,0,10,0,0,0,36,9.1,90.9
Seychelles,11,0,0,0,11,0,0,0,0,0.0,100.0
Suriname,11,0,1,0,9,0,1,0,404,9.1,81.8
Comoros,11,0,1,0,3,0,7,0,0,9.1,27.3
MS Zaandam,9,0,2,0,0,0,7,0,0,22.2,0.0
British Virgin Islands,8,0,1,0,6,0,1,0,167,12.5,75.0
Papua New Guinea,8,0,0,0,8,0,0,0,2402,0.0,100.0
Caribbean Netherlands,6,0,0,0,6,0,0,0,357,0.0,100.0
St. Barth,6,0,0,0,6,0,0,0,0,0.0,100.0
Western Sahara,6,0,0,0,6,0,0,0,0,0.0,100.0
Anguilla,3,0,0,0,3,0,0,0,0,0.0,100.0
Saint Pierre Miquelon,1,0,0,0,1,0,0,0,0,0.0,100.0
Lesotho,1,0,0,0,0,0,1,0,0,0.0,0.0
