countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
United States,1035765,369,59266,20,142238,287,834261,15298,5919847,5.7,13.7
Spain,232128,0,23822,0,123903,0,84403,7764,1345560,10.3,53.4
Italy,201505,0,27359,0,68941,0,105205,1863,1846934,13.6,34.2
France,165911,0,23660,0,46886,0,95365,4387,463662,14.3,28.3
United Kingdom,162235,0,21741,0,779,0,139715,1559,763387,13.4,0.5
Germany,159934,22,6314,0,120400,3000,33220,2409,2072669,3.9,75.3
Turkey,114653,0,2992,0,38809,0,72852,1621,948115,2.6,33.8
Russia,99399,5841,972,105,10286,1830,88141,2300,3303717,1.0,10.3
Iran,92584,0,5877,0,72439,0,14268,2983,442590,6.3,78.2
China,83801,2,4637,0,78308,31,856,50,0,5.5,93.4
Brazil,73235,336,5083,20,32544,0,35608,8318,339552,6.9,44.4
Canada,51094,4,2982,2,19190,0,28922,557,754800,5.8,37.6
Belgium,47859,525,7501,170,11283,340,29075,797,226724,15.7,23.6
Netherlands,38516,0,4568,0,73,0,33875,861,209726,11.9,0.2
India,31332,-28,1008,0,7747,0,22577,0,770764,3.2,24.7
Peru,31190,0,854,0,9179,0,21157,600,267612,2.7,29.4
Switzerland,29264,0,1699,0,22600,0,4965,185,256500,5.8,77.2
Portugal,24322,0,948,0,1389,0,21985,172,379551,3.9,5.7
Ecuador,24258,0,871,0,1557,0,21830,146,61529,3.6,6.4
Saudi Arabia,20077,0,152,0,2784,0,17141,118,200000,0.8,13.9
Ireland,19877,0,1159,0,9233,0,9485,141,153954,5.8,46.5
Sweden,19621,0,2355,0,1005,0,16261,524,119500,12.0,5.1
Mexico,16752,1223,1569,135,11423,2337,3760,378,77005,9.4,68.2
Israel,15782,54,212,2,7929,183,7641,120,313135,1.3,50.2
Singapore,15641,690,14,0,1128,0,14499,20,121774,0.1,7.2
Austria,15357,0,569,0,12580,0,2208,136,239578,3.7,81.9
Pakistan,14885,273,327,15,3425,192,11133,111,165911,2.2,23.0
Chile,14365,0,207,0,7710,0,6448,426,166165,1.4,53.7
Japan,13736,122,394,9,1899,0,11443,300,160546,2.9,13.8
Poland,12415,197,606,10,3025,370,8784,160,310744,4.9,24.4
Belarus,12208,0,79,0,1993,0,10136,92,161028,0.6,16.3
Qatar,11921,0,10,0,1134,0,10777,72,88607,0.1,9.5
Romania,11616,0,663,0,3404,0,7549,243,150309,5.7,29.3
United Arab Emirates,11380,0,89,0,2181,0,9110,1,1122000,0.8,19.2
South Korea,10761,9,246,2,8922,68,1593,55,614197,2.3,82.9
Ukraine,9866,456,250,11,1103,111,8513,129,104544,2.5,11.2
Indonesia,9771,260,784,11,1391,137,7596,0,79618,8.0,14.2
Denmark,9195,157,434,0,6302,0,2459,66,180062,4.7,68.5
Serbia,8497,0,168,0,1260,0,7069,79,73363,2.0,14.8
Philippines,8212,254,558,28,1023,48,6631,31,95032,6.8,12.5
Norway,7660,0,206,0,32,0,7422,44,165951,2.7,0.4
Czechia,7504,0,227,0,2960,12,4317,73,234985,3.0,39.4
Bangladesh,7103,641,163,8,150,11,6790,1,59701,2.3,2.1
Australia,6738,0,90,2,5645,15,1003,42,536000,1.3,83.8
Dominican Republic,6416,0,286,0,1165,0,4965,144,23979,4.5,18.2
Panama,6200,179,176,9,484,29,5540,89,28795,2.8,7.8
Colombia,5949,0,269,0,1268,0,4412,118,90899,4.5,21.3
Malaysia,5945,94,100,0,4087,55,1758,40,152142,1.7,68.7
Egypt,5042,0,359,0,1304,0,3379,0,90000,7.1,25.9
South Africa,4996,0,93,0,2073,0,2830,36,185497,1.9,41.5
Finland,4906,166,199,0,2800,0,1907,56,89784,4.1,57.1
Morocco,4252,0,165,0,778,0,3309,1,32250,3.9,18.3
Argentina,4127,0,207,0,1162,0,2758,144,53600,5.0,28.2
Luxembourg,3741,0,89,0,3123,0,529,19,39741,2.4,83.5
Algeria,3649,0,437,0,1651,0,1561,22,6500,12.0,45.2
Moldova,3638,0,107,4,975,0,2556,212,11763,2.9,26.8
Kuwait,3440,0,23,0,1176,0,2241,67,179000,0.7,34.2
Kazakhstan,3079,52,25,0,774,0,2280,41,232415,0.8,25.1
Thailand,2947,9,54,0,2665,13,228,61,178083,1.8,90.4
Bahrain,2811,0,8,0,1310,0,1493,2,121706,0.3,46.6
Hungary,2727,78,300,9,536,20,1891,50,70300,11.0,19.7
Greece,2566,0,138,0,577,0,1851,40,69833,5.4,22.5
Oman,2274,143,10,0,364,0,1900,3,0,0.4,16.0
Croatia,2047,0,63,0,1232,0,752,21,33577,3.1,60.2
Uzbekistan,1955,16,8,0,1005,13,942,8,242536,0.4,51.4
Armenia,1932,65,30,0,900,34,1002,10,20189,1.6,46.6
Iraq,1928,0,90,0,1319,0,519,0,73782,4.7,68.4
Afghanistan,1828,0,58,0,228,0,1542,7,9000,3.2,12.5
Cameroon,1806,101,59,1,915,0,832,12,0,3.3,50.7
Iceland,1795,0,10,0,1636,0,149,1,46377,0.6,91.1
Azerbaijan,1717,0,22,0,1221,0,474,15,132640,1.3,71.1
Ghana,1671,0,16,0,188,0,1467,4,100622,1.0,11.3
Estonia,1666,6,50,0,236,-4,1380,10,51188,3.0,14.2
Bosnia and Herzegovina,1585,0,63,0,682,0,840,4,27603,4.0,43.0
Nigeria,1532,0,44,0,255,0,1233,2,10918,2.9,16.6
New Zealand,1474,2,19,0,1229,15,226,1,128703,1.3,83.4
Cuba,1437,0,58,0,575,0,804,12,43508,4.0,40.0
Bulgaria,1437,38,61,3,243,21,1133,39,45208,4.2,16.9
North Macedonia,1421,0,71,0,589,0,761,13,15771,5.0,41.4
Slovenia,1418,10,89,3,230,7,1099,25,51607,6.3,16.2
Slovakia,1391,7,22,2,484,61,885,8,81338,1.6,34.8
Lithuania,1375,31,45,1,563,27,767,17,118201,3.3,40.9
Guinea,1240,0,7,0,269,0,964,0,0,0.6,21.7
Ivory Coast,1183,0,14,0,525,0,644,0,0,1.2,44.4
Djibouti,1072,0,2,0,498,0,572,0,12571,0.2,46.5
Bolivia,1053,39,55,2,110,12,888,3,5791,5.2,10.4
Hong Kong,1038,0,4,0,830,19,204,4,145640,0.4,80.0
Tunisia,975,0,40,0,279,0,656,18,21477,4.1,28.6
Latvia,849,13,15,2,348,81,486,4,54811,1.8,41.0
