countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
Thailand,3037,0,56,0,2910,13,71,61,328073,1.8,95.8
Uzbekistan,3028,64,13,0,2492,85,523,4,460000,0.4,82.3
Senegal,2909,97,33,0,1311,60,1565,6,32883,1.1,45.1
Greece,2874,21,169,1,1374,0,1331,19,147958,5.9,47.8
Tajikistan,2551,201,44,0,1089,619,1418,0,0,1.7,42.7
Guatemala,2512,247,48,3,222,63,2242,5,25464,1.9,8.8
Bosnia and Herzegovina,2372,22,141,1,1614,18,617,4,57507,5.9,68.0
Bulgaria,2372,41,125,5,769,42,1478,29,71605,5.3,32.4
Ivory Coast,2341,40,29,0,1146,46,1166,0,22233,1.2,49.0
Djibouti,2270,223,10,0,1064,9,1196,0,22097,0.4,46.9
Croatia,2243,6,99,2,2011,33,133,5,59911,4.4,89.7
Congo (Kinshasa),1945,110,63,2,312,9,1570,0,0,3.2,16.0
North Macedonia,1921,23,112,1,1387,9,422,21,24018,5.8,72.2
Cuba,1916,8,81,1,1631,28,204,4,90911,4.2,85.1
Estonia,1807,7,64,0,1508,20,235,2,74604,3.5,83.5
Iceland,1803,0,10,0,1791,1,2,0,58225,0.6,99.3
Gabon,1728,161,12,0,402,37,1314,6,8622,0.7,23.3
El Salvador,1725,85,33,1,562,22,1130,26,67663,1.9,32.6
Lithuania,1604,11,61,0,1111,62,432,17,259043,3.8,69.3
Somalia,1594,0,61,0,204,0,1329,2,0,3.8,12.8
Mayotte,1521,46,19,0,894,0,608,11,5200,1.2,58.8
New Zealand,1504,1,21,0,1455,3,28,1,250246,1.4,96.7
Slovakia,1503,1,28,0,1256,11,219,2,154529,1.9,83.6
Slovenia,1468,0,106,0,1340,0,22,3,75110,7.2,91.3
Kyrgyzstan,1350,37,14,0,939,16,397,5,98281,1.0,69.6
Maldives,1274,58,4,0,109,18,1161,9,11775,0.3,8.6
Kenya,1161,52,50,0,380,5,731,1,55074,4.3,32.7
Guinea-Bissau,1114,5,6,0,42,0,1066,0,1500,0.5,3.8
Lebanon,1086,62,26,0,663,0,397,3,69610,2.4,61.0
Sri Lanka,1068,20,9,0,620,16,439,1,49124,0.8,58.1
Hong Kong,1066,2,4,0,1029,0,33,1,168291,0.4,96.5
Tunisia,1046,1,47,0,883,21,116,3,45308,4.5,84.4
Latvia,1030,5,22,0,712,18,296,2,96366,2.1,69.1
Albania,981,12,31,0,777,6,173,3,12933,3.2,79.2
Mali,969,22,62,2,560,2,347,0,3483,6.4,57.8
Equatorial Guinea,960,57,11,1,165,143,784,0,854,1.1,17.2
Niger,937,13,60,0,764,11,113,0,5971,6.4,81.5
Cyprus,927,4,17,0,561,0,349,10,95349,1.8,60.5
Zambia,920,54,7,0,336,34,577,1,20011,0.8,36.5
Costa Rica,911,8,10,0,600,8,301,4,22554,1.1,65.9
Venezuela,882,0,10,0,262,0,610,2,697691,1.1,29.7
Paraguay,838,2,11,0,264,8,563,0,21987,1.3,31.5
Burkina Faso,814,2,52,0,672,3,90,0,0,6.4,82.6
Andorra,762,0,51,0,652,13,59,3,3750,6.7,85.6
Uruguay,753,4,20,0,603,9,130,5,37178,2.7,80.1
Haiti,734,71,25,3,21,0,688,0,2519,3.4,2.9
Georgia,723,2,12,0,495,10,216,6,45707,1.7,68.5
Cruise Ship,712,0,13,0,651,0,48,4,0,1.8,91.4
Jordan,700,16,9,0,461,4,230,5,159320,1.3,65.9
San Marino,661,3,41,0,254,19,366,1,3873,6.2,38.4
Chad,611,23,58,0,196,10,357,0,0,9.5,32.1
Sierra Leone,606,21,38,3,230,25,338,0,0,6.3,38.0
Malta,600,1,6,0,469,1,125,1,57784,1.0,78.2
South Sudan,563,82,6,2,6,2,551,0,3356,1.1,1.1
Channel Islands,558,0,45,0,508,0,5,0,5342,8.1,91.0
Jamaica,534,5,9,0,181,10,344,0,9178,1.7,33.9
Nepal,516,59,3,0,70,21,443,1,124604,0.6,13.6
Tanzania,509,0,21,0,183,0,305,7,0,4.1,36.0
CAR,479,43,0,0,18,0,461,0,11570,0.0,3.8
Congo (Brazzaville),469,0,16,0,137,0,316,0,0,3.4,29.2
Réunion,449,0,1,0,411,0,37,2,17200,0.2,91.5
Madagascar,448,43,2,0,135,4,311,2,5670,0.4,30.1
Taiwan,441,0,7,0,408,1,26,0,70338,1.6,92.5
Ethiopia,433,34,5,0,128,5,300,0,73205,1.2,29.6
Palestine,423,0,2,0,346,0,75,0,44876,0.5,81.8
Togo,363,9,12,0,121,3,230,0,14767,3.3,33.3
Cabo Verde,362,6,3,0,95,0,264,0,892,0.8,26.2
Isle of Man,336,0,24,0,303,0,9,2,4393,7.1,90.2
Mauritius,332,0,10,0,322,0,0,0,101052,3.0,97.0
Montenegro,324,0,9,0,314,0,1,0,10167,2.8,96.9
Vietnam,324,0,0,0,267,3,57,2,275000,0.0,82.4
Rwanda,321,1,0,0,222,5,99,0,55968,0.0,69.2
Nicaragua,279,0,17,0,199,0,63,0,0,6.1,71.3
Sao Tome and Principe,251,0,8,0,4,0,239,0,175,3.2,1.6
French Guiana,249,0,1,0,137,0,111,0,0,0.4,55.0
Liberia,249,9,24,1,136,5,89,0,0,9.6,54.6
Eswatini,225,5,2,0,119,7,104,0,4994,0.9,52.9
Yemen,209,12,33,0,11,6,165,0,120,15.8,5.3
Mauritania,200,27,6,1,7,0,187,0,2583,3.0,3.5
Myanmar,199,0,6,0,116,8,77,0,17152,3.0,58.3
Martinique,197,5,14,0,91,0,92,0,0,7.1,46.2
Faroe Islands,187,0,0,0,187,0,0,0,9084,0.0,100.0
Uganda,175,15,0,0,68,2,107,0,81682,0.0,38.9
Mozambique,164,2,0,0,48,0,116,0,7480,0.0,29.3
Guadeloupe,155,0,13,0,109,0,33,3,2866,8.4,70.3
Gibraltar,151,0,0,0,147,1,4,0,6101,0.0,97.4
Brunei,141,0,1,0,136,0,4,2,18193,0.7,96.5
Mongolia,141,1,0,0,28,2,113,27,12153,0.0,19.9
Benin,135,0,3,0,61,0,71,0,26792,2.2,45.2
Cayman Islands,129,8,1,0,61,6,67,0,8426,0.8,47.3
Bermuda,128,3,9,0,81,1,38,2,5784,7.0,63.3
Guyana,127,0,10,0,57,0,60,3,1329,7.9,44.9
Cambodia,123,0,0,0,122,0,1,0,15830,0.0,99.2
Trinidad and Tobago,116,0,8,0,108,1,0,0,2835,6.9,93.1
Aruba,101,0,3,0,95,0,3,4,2048,3.0,94.1
Bahamas,97,0,11,0,44,1,42,1,1910,11.3,45.4
Monaco,97,0,4,0,90,0,3,1,0,4.1,92.8
Barbados,90,0,7,0,70,0,13,4,4541,7.8,77.8
Malawi,82,10,3,0,28,1,51,1,2411,3.7,34.1
Liechtenstein,82,0,1,0,55,0,26,0,900,1.2,67.1
Comoros,78,44,1,0,18,10,59,0,0,1.3,23.1
Sint Maarten,77,0,15,0,59,5,3,1,437,19.5,76.6
Libya,72,1,3,0,38,3,31,0,4351,4.2,52.8
Angola,60,2,3,0,17,0,40,0,6136,5.0,28.3
Syria,59,1,4,1,37,1,18,0,0,6.8,62.7
Zimbabwe,51,0,4,0,18,0,29,0,28019,7.8,35.3
Macau,45,0,0,0,45,0,0,0,0,0.0,100.0
Burundi,42,0,1,0,20,0,21,0,284,2.4,47.6
Saint Martin,40,0,3,0,33,0,4,1,0,7.5,82.5
Eritrea,39,0,0,0,39,0,0,0,0,0.0,100.0
Botswana,30,1,1,0,19,0,10,0,16100,3.3,63.3
Antigua and Barbuda,25,0,3,0,19,0,3,1,183,12.0,76.0
Gambia,25,1,1,0,13,0,11,0,1476,4.0,52.0
Timor-Leste,24,0,0,0,24,0,0,0,738,0.0,100.0
Grenada,22,0,0,0,17,0,5,4,3007,0.0,77.3
Bhutan,21,0,0,0,6,0,15,0,14843,0.0,28.6
Laos,19,0,0,0,14,0,5,0,5044,0.0,73.7
Namibia,19,1,0,0,14,0,5,0,2681,0.0,73.7
Belize,18,0,2,0,16,0,0,0,1435,11.1,88.9
St. Vincent Grenadines,18,0,0,0,14,0,4,0,175,0.0,77.8
New Caledonia,18,0,0,0,18,0,0,0,5454,0.0,100.0
Fiji,18,0,0,0,15,0,3,0,1300,0.0,83.3
Saint Lucia,18,0,0,0,18,0,0,0,867,0.0,100.0
Curaçao,16,0,1,0,14,0,1,0,504,6.2,87.5
Dominica,16,0,0,0,16,0,0,0,433,0.0,100.0
Saint Kitts and Nevis,15,0,0,0,15,0,0,0,391,0.0,100.0
Falkland Islands,13,0,0,0,13,0,0,0,426,0.0,100.0
Turks and Caicos,12,0,1,0,10,0,1,0,109,8.3,83.3
Vatican City,12,0,0,0,2,0,10,0,0,0.0,16.7
Seychelles,11,0,0,0,11,0,0,0,0,0.0,100.0
Suriname,11,0,1,0,9,0,1,0,404,9.1,81.8
Greenland,11,0,0,0,11,0,0,0,1767,0.0,100.0
Montserrat,11,0,1,0,10,0,0,0,36,9.1,90.9
MS Zaandam,9,0,2,0,0,0,7,0,0,22.2,0.0
Papua New Guinea,8,0,0,0,8,0,0,0,2402,0.0,100.0
British Virgin Islands,8,0,1,0,6,0,1,0,167,12.5,75.0
St. Barth,6,0,0,0,6,0,0,0,0,0.0,100.0
Western Sahara,6,0,0,0,6,0,0,0,0,0.0,100.0
Caribbean Netherlands,6,0,0,0,6,0,0,0,424,0.0,100.0
Anguilla,3,0,0,0,3,0,0,0,0,0.0,100.0
Lesotho,2,1,0,0,0,0,2,0,0,0.0,0.0
Saint Pierre Miquelon,1,0,0,0,1,0,0,0,0,0.0,100.0
