countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
United States,1429113,21040,85154,1786,307895,12118,1036064,16349,10251452,6.0,21.5
Spain,271095,1575,27104,184,183227,2757,60764,1534,2467761,10.0,67.6
Russia,242271,10028,2212,96,48003,4491,192056,2300,5982558,0.9,19.8
United Kingdom,230853,3243,33259,494,937,0,196657,1559,2094209,14.4,0.4
Italy,222104,888,31106,195,112541,3502,78457,893,2735628,14.0,50.7
Brazil,189157,11555,13158,754,78424,5827,97575,8318,735224,7.0,41.5
France,178060,-165,27074,83,58673,888,92313,2428,1384633,15.2,33.0
Germany,174098,927,7861,123,148700,1500,17537,1465,3147771,4.5,85.4
Turkey,143114,1639,3952,58,101715,2826,37447,998,1474003,2.8,71.1
Iran,112725,1958,6783,50,89428,1071,16514,2735,629534,6.0,79.3
China,83806,10,4634,0,79032,33,140,10,0,5.5,94.3
India,78055,3763,2551,136,26400,1980,49104,0,1854250,3.3,33.8
Peru,76306,4247,2169,112,24324,1000,49813,806,553302,2.8,31.9
Canada,73506,1144,5424,126,35164,1122,32918,502,1163816,7.4,47.8
Belgium,53981,202,8843,82,13937,205,31201,420,605237,16.4,25.8
Saudi Arabia,44830,1905,273,9,17622,2365,26935,147,496948,0.6,39.3
Netherlands,43211,227,5562,52,0,0,37649,432,275720,12.9,0.0
Mexico,38324,1997,3926,353,25935,2835,8463,378,142204,10.2,67.7
Pakistan,35298,2624,761,37,8899,344,25638,111,317699,2.2,25.2
Chile,34381,2660,346,11,14865,740,19170,494,313750,1.0,43.2
Ecuador,30486,67,2334,7,3433,0,24719,190,87036,7.7,11.3
Switzerland,30413,33,1870,3,27100,300,1443,79,322084,6.1,89.1
Portugal,28132,219,1175,12,3182,169,23775,103,566172,4.2,11.3
Sweden,27909,637,3460,147,4971,0,19478,351,177500,12.4,17.8
Qatar,26539,1390,14,0,3143,124,23382,72,139127,0.1,11.8
Belarus,25825,952,146,4,7711,737,17968,92,296380,0.6,29.9
Singapore,25346,675,21,0,4809,958,20516,19,224262,0.1,19.0
Ireland,23401,159,1497,9,19470,2360,2434,69,258808,6.4,83.2
United Arab Emirates,20386,725,206,3,6523,511,13657,1,1500000,1.0,32.0
Bangladesh,17822,1162,269,19,3361,214,14192,1,144538,1.5,18.9
Poland,17204,283,861,22,6410,279,9933,160,528122,5.0,37.3
Israel,16548,19,264,4,12232,149,4052,61,477151,1.6,73.9
Ukraine,16425,402,439,14,3716,343,12270,218,192247,2.7,22.6
Romania,16002,224,1036,34,7961,276,7005,228,277804,6.5,49.8
Austria,15997,36,624,1,14304,156,1069,55,336252,3.9,89.4
Japan,15968,121,657,24,8531,238,6780,249,223649,4.1,53.4
Indonesia,15438,689,1028,21,3287,224,11123,0,169195,6.7,21.3
Colombia,12930,658,509,16,3133,162,9288,130,165738,3.9,24.2
South Africa,12074,724,219,13,4745,388,7110,119,386352,1.8,39.3
Philippines,11618,268,772,21,2251,145,8595,77,188649,6.6,19.4
Dominican Republic,11196,296,409,7,3221,0,7566,131,42615,3.7,28.8
Kuwait,11028,751,82,7,3263,162,7683,169,227000,0.7,29.6
