countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
Kenya,912,25,50,0,336,23,526,1,44851,5.5,36.8
Niger,909,5,55,1,714,16,140,0,5888,6.1,78.5
Mali,874,14,52,0,512,18,310,0,3483,5.9,58.6
Costa Rica,866,3,10,0,575,10,281,3,20352,1.2,66.4
Burkina Faso,796,0,51,0,652,8,93,0,0,6.4,81.9
Paraguay,788,2,11,0,219,17,558,0,20124,1.4,27.8
Zambia,761,8,7,0,192,4,562,1,17875,0.9,25.2
Andorra,761,0,51,0,624,7,86,3,3750,6.7,82.0
Uruguay,737,3,20,0,569,5,148,4,34384,2.7,77.2
Equatorial Guinea,719,125,7,0,22,0,690,0,854,1.0,3.1
Cruise Ship,712,0,13,0,651,0,48,4,0,1.8,91.4
Georgia,701,6,12,0,432,7,257,6,39573,1.7,61.6
San Marino,654,0,41,0,203,2,410,1,3499,6.3,31.0
Jordan,629,16,9,0,413,5,207,5,144356,1.4,65.7
Malta,558,5,6,0,456,2,96,1,51677,1.1,81.7
Channel Islands,555,1,43,0,475,17,37,0,5342,7.7,85.6
Venezuela,541,0,10,0,241,0,290,1,575374,1.8,44.5
Haiti,533,77,21,1,21,0,491,0,2120,3.9,3.9
Jamaica,520,0,9,0,127,0,384,0,8515,1.7,24.4
Chad,519,16,53,0,117,0,349,0,0,10.2,22.5
Sierra Leone,519,14,33,1,148,7,338,0,0,6.4,28.5
Tanzania,509,0,21,0,183,0,305,7,0,4.1,36.0
Réunion,446,3,0,0,354,0,92,4,17200,0.0,79.4
Taiwan,440,0,7,0,398,3,35,0,69395,1.6,90.5
Congo (Brazzaville),412,21,15,0,110,23,287,0,0,3.6,26.7
Palestine,388,7,2,0,337,2,49,0,44876,0.5,86.9
Nepal,375,80,2,0,36,0,337,1,100283,0.5,9.6
Ethiopia,352,35,5,0,116,3,231,0,59029,1.4,33.0
Benin,339,0,2,0,83,0,254,0,25471,0.6,24.5
Isle of Man,335,0,24,0,296,11,15,9,4167,7.2,88.4
Mauritius,332,0,10,0,322,0,0,0,89814,3.0,97.0
Togo,330,29,12,1,106,2,212,0,13452,3.6,32.1
Cabo Verde,328,0,3,0,85,1,240,0,892,0.9,25.9
CAR,327,0,0,0,13,0,314,0,3498,0.0,4.0
Vietnam,324,4,0,0,263,3,61,2,275000,0.0,81.2
Montenegro,324,0,9,0,311,0,4,2,10167,2.8,96.0
Madagascar,322,18,1,0,119,5,202,1,5670,0.3,37.0
Rwanda,297,5,0,0,203,6,94,0,51118,0.0,68.4
South Sudan,290,0,4,0,4,0,282,0,3356,1.4,1.4
Uganda,248,21,0,0,63,0,185,0,73485,0.0,25.4
Sao Tome and Principe,246,11,7,0,4,0,235,0,175,2.8,1.6
Liberia,229,3,22,1,123,3,84,0,0,9.6,53.7
French Guiana,210,13,1,0,131,6,78,0,0,0.5,62.4
Eswatini,205,2,2,0,78,5,125,0,4160,1.0,38.0
Martinique,192,0,14,0,91,0,87,0,0,7.3,47.4
Myanmar,188,4,6,0,101,4,81,0,14561,3.2,53.7
Faroe Islands,187,0,0,0,187,0,0,0,8863,0.0,100.0
Guadeloupe,155,0,13,0,109,0,33,3,2866,8.4,70.3
Gibraltar,147,0,0,0,145,0,2,0,5060,0.0,98.6
Mozambique,145,8,0,0,44,0,101,0,6272,0.0,30.3
Brunei,141,0,1,0,136,0,4,2,17414,0.7,96.5
Mongolia,140,4,0,0,24,3,116,2,11000,0.0,17.1
Yemen,130,2,20,0,1,0,109,0,120,15.4,0.8
Bermuda,125,2,9,0,77,4,39,2,5549,7.2,61.6
Guyana,124,7,10,0,44,1,70,3,1164,8.1,35.5
Cambodia,122,0,0,0,122,0,0,0,15242,0.0,100.0
Trinidad and Tobago,116,0,8,0,107,0,1,0,2682,6.9,92.2
Aruba,101,0,3,0,93,0,5,4,1985,3.0,92.1
Monaco,97,1,4,0,87,0,6,1,0,4.1,89.7
Bahamas,96,0,11,0,42,0,43,1,1814,11.5,43.8
Cayman Islands,94,0,1,0,55,0,38,0,5900,1.1,58.5
Barbados,88,0,7,0,68,0,13,4,4004,8.0,77.3
Liechtenstein,82,0,1,0,55,0,26,0,900,1.2,67.1
Mauritania,81,19,4,0,7,0,70,0,2583,4.9,8.6
Sint Maarten,77,0,15,0,54,0,8,7,414,19.5,70.1
Malawi,70,5,3,0,27,3,40,1,1803,4.3,38.6
Libya,65,0,3,0,35,0,27,0,3633,4.6,53.8
Syria,58,0,3,0,36,0,19,0,0,5.2,62.1
Angola,50,2,3,1,17,0,30,0,6136,6.0,34.0
Zimbabwe,46,2,4,0,18,1,24,0,28019,8.7,39.1
Macau,45,0,0,0,44,1,1,1,0,0.0,97.8
Burundi,42,19,1,0,20,5,21,0,284,2.4,47.6
Saint Martin,39,0,3,0,30,0,6,1,0,7.7,76.9
Eritrea,39,0,0,0,39,0,0,0,0,0.0,100.0
Antigua and Barbuda,25,0,3,0,19,0,3,1,183,12.0,76.0
Botswana,25,0,1,0,17,0,7,0,13294,4.0,68.0
Nicaragua,25,0,8,0,7,0,10,0,0,32.0,28.0
Gambia,24,1,1,0,13,1,10,0,1476,4.2,54.2
Timor-Leste,24,0,0,0,24,0,0,0,738,0.0,100.0
Grenada,22,0,0,0,14,0,8,4,2419,0.0,63.6
Bhutan,21,0,0,0,5,0,16,0,13962,0.0,23.8
Laos,19,0,0,0,14,0,5,0,4565,0.0,73.7
Fiji,18,0,0,0,15,0,3,0,1300,0.0,83.3
New Caledonia,18,0,0,0,18,0,0,0,5454,0.0,100.0
Belize,18,0,2,0,16,0,0,0,1043,11.1,88.9
Saint Lucia,18,0,0,0,18,0,0,0,786,0.0,100.0
St. Vincent Grenadines,17,0,0,0,14,0,3,0,155,0.0,82.4
Dominica,16,0,0,0,16,1,0,0,433,0.0,100.0
Namibia,16,0,0,0,13,0,3,0,2074,0.0,81.2
Curaçao,16,0,1,0,14,0,1,0,389,6.2,87.5
Saint Kitts and Nevis,15,0,0,0,14,0,1,0,327,0.0,93.3
Falkland Islands,13,0,0,0,13,0,0,0,402,0.0,100.0
Vatican City,12,0,0,0,2,0,10,0,0,0.0,16.7
Turks and Caicos,12,0,1,0,10,0,1,0,109,8.3,83.3
Suriname,11,1,1,0,9,0,1,0,404,9.1,81.8
Greenland,11,0,0,0,11,0,0,0,1721,0.0,100.0
Comoros,11,0,1,0,3,0,7,0,0,9.1,27.3
Seychelles,11,0,0,0,11,1,0,0,0,0.0,100.0
Montserrat,11,0,1,0,10,0,0,0,36,9.1,90.9
MS Zaandam,9,0,2,0,0,0,7,0,0,22.2,0.0
British Virgin Islands,8,0,1,0,6,0,1,0,167,12.5,75.0
Papua New Guinea,8,0,0,0,8,0,0,0,2402,0.0,100.0
Western Sahara,6,0,0,0,6,0,0,0,0,0.0,100.0
Caribbean Netherlands,6,0,0,0,6,0,0,0,357,0.0,100.0
St. Barth,6,0,0,0,6,0,0,0,0,0.0,100.0
Anguilla,3,0,0,0,3,0,0,0,0,0.0,100.0
Saint Pierre Miquelon,1,0,0,0,1,0,0,0,0,0.0,100.0
Lesotho,1,0,0,0,0,0,1,0,0,0.0,0.0
