countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
United States,1506161,23170,89538,1061,338861,12764,1077762,16247,11831019,5.9,22.5
Spain,276505,2138,27563,104,192253,3286,56689,1208,3037840,10.0,69.5
Russia,272043,9200,2537,119,63166,4940,206340,2300,6656340,0.9,23.2
United Kingdom,240710,3450,34509,468,457,0,205744,1559,2489563,14.3,0.2
Brazil,233142,14919,15633,816,89672,4702,127837,8318,735224,6.7,38.5
Italy,224760,875,31763,153,122810,2605,70187,775,2944859,14.1,54.6
France,179365,-141,27625,96,61066,618,90674,2132,1384633,15.4,34.0
Germany,176247,548,8027,26,152600,900,15620,1203,3147771,4.6,86.6
Turkey,148067,1610,4096,41,108137,2004,35834,906,1589625,2.8,73.0
Iran,118392,1757,6937,35,93147,1311,18308,2716,672679,5.9,78.7
India,90648,4864,2871,118,34224,3990,53553,0,2134277,3.2,37.8
Peru,88541,4046,2523,131,28272,1125,57746,840,630482,2.8,31.9
China,82941,8,4633,0,78219,10,89,11,0,5.6,94.3
Canada,76475,1440,5788,141,37819,924,32868,502,1265502,7.6,49.5
Belgium,54989,345,9005,46,14460,159,31524,364,663755,16.4,26.3
Saudi Arabia,52016,2840,302,10,23666,1797,28048,166,548023,0.6,45.5
Mexico,45032,2437,4767,290,30451,1976,9814,378,163691,10.6,67.6
Netherlands,43870,189,5670,27,0,0,38200,346,287943,12.9,0.0
Chile,41428,1886,421,27,18014,1400,22993,751,350325,1.0,43.5
Pakistan,38799,1581,834,31,10880,725,27085,111,359264,2.1,28.0
Ecuador,32763,1296,2688,94,3433,0,26642,197,93344,8.2,10.5
Qatar,30972,1547,15,1,3788,242,27169,158,152704,0.0,12.2
Switzerland,30572,58,1879,1,27400,300,1293,69,339364,6.1,89.6
Sweden,29677,470,3674,28,4971,0,21032,278,177500,12.4,16.8
Portugal,28810,227,1203,13,3822,494,23785,115,600061,4.2,13.3
Belarus,28681,951,160,4,9498,691,19023,92,335057,0.6,33.1
Singapore,27356,465,22,1,8342,1094,18992,16,224262,0.1,30.5
Ireland,24048,92,1533,15,19470,0,3045,69,258808,6.4,81.0
United Arab Emirates,22627,796,214,4,7931,603,14482,1,1560923,0.9,35.1
Bangladesh,20995,930,314,16,4117,235,16564,1,167114,1.5,19.6
Poland,18257,241,915,8,7175,257,10167,160,601394,5.0,39.3
Ukraine,17858,528,497,21,4906,433,12455,231,220638,2.8,27.5
Indonesia,17025,529,1089,13,3911,108,12025,0,182818,6.4,23.0
Romania,16704,267,1094,24,9574,204,6036,206,303734,6.5,57.3
Israel,16608,19,268,2,12855,268,3485,59,498711,1.6,77.4
Japan,16203,0,713,0,10338,0,5152,245,233144,4.4,63.8
Austria,16201,92,629,1,14524,53,1048,50,357393,3.9,89.6
Colombia,14939,723,562,16,3587,127,10790,137,190114,3.8,24.0
South Africa,14355,831,261,14,6478,395,7616,119,439559,1.8,45.1
Kuwait,13802,942,107,11,3843,203,9852,169,240716,0.8,27.8
Philippines,12305,214,817,11,2561,101,8927,79,215060,6.6,20.8
Dominican Republic,12110,371,428,4,3726,169,7956,127,50108,3.5,30.8
Egypt,11719,491,612,20,2950,151,8157,41,135000,5.2,25.2
South Korea,11037,19,262,2,9851,30,924,55,741145,2.4,89.3
Denmark,10858,67,543,6,9107,148,1208,28,444562,5.0,83.9
Serbia,10496,58,228,3,4479,178,5789,18,174746,2.2,42.7
Panama,9268,150,266,6,6080,0,2922,72,47768,2.9,65.6
Czechia,8455,49,296,1,5422,41,2737,39,348849,3.5,64.1
Norway,8237,18,232,0,32,0,7973,20,216350,2.8,0.4
Argentina,7805,671,363,10,2534,37,4908,170,100362,4.7,32.5
Australia,7036,17,98,0,6362,25,576,16,1015652,1.4,90.4
Malaysia,6872,17,113,1,5512,73,1247,13,434136,1.6,80.2
Algeria,6821,192,542,6,3409,138,2870,22,6500,7.9,50.0
Bahrain,6747,164,12,1,2753,113,3982,3,228573,0.2,40.8
Morocco,6741,89,192,2,3487,87,3062,1,85004,2.8,51.7
Afghanistan,6402,349,168,15,745,0,5489,19,21967,2.6,11.6
