countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
Kazakhstan,7234,265,35,0,3734,0,3465,31,591502,0.5,51.6
Morocco,7133,0,194,0,4098,0,2841,1,104915,2.7,57.5
Australia,7081,2,100,0,6470,26,511,9,1137558,1.4,91.4
Malaysia,7059,50,114,0,5796,90,1149,10,471318,1.6,82.1
Nigeria,6677,0,200,0,1840,0,4637,7,38231,3.0,27.6
Moldova,6553,0,228,0,2953,0,3372,251,40565,3.5,45.1
Finland,6493,50,304,0,4800,0,1389,20,160177,4.7,73.9
Oman,6370,327,30,0,1821,160,4519,31,72000,0.5,28.6
Ghana,6269,0,31,0,1898,0,4340,8,184343,0.5,30.3
Armenia,5606,335,70,3,2581,162,2955,10,45822,1.2,46.0
Bolivia,4919,438,199,10,553,20,4167,3,14803,4.0,11.2
Luxembourg,3971,0,109,0,3728,0,134,6,64018,2.7,93.9
Cameroon,3733,0,146,0,1595,0,1992,28,0,3.9,42.7
Iraq,3724,0,134,0,2438,0,1152,0,149701,3.6,65.5
Hungary,3641,43,473,3,1509,55,1659,27,147511,13.0,41.4
Azerbaijan,3631,0,43,0,2253,0,1335,46,245609,1.2,62.0
Sudan,3138,410,121,10,309,23,2708,0,281,3.9,9.8
Honduras,3100,145,151,4,355,6,2594,13,11315,4.9,11.5
Thailand,3037,3,56,0,2897,9,84,61,328073,1.8,95.4
Uzbekistan,2950,11,13,0,2372,0,565,5,460000,0.4,80.4
Guinea,2863,0,18,0,1525,0,1320,18,10304,0.6,53.3
Greece,2850,0,166,0,1374,0,1310,22,139445,5.8,48.2
Senegal,2714,0,30,0,1186,0,1498,6,24599,1.1,43.7
Bosnia and Herzegovina,2338,0,136,0,1557,0,645,4,55624,5.8,66.6
Bulgaria,2331,39,120,4,727,43,1484,31,70755,5.1,31.2
Guatemala,2265,132,45,2,159,4,2061,5,20820,2.0,7.0
Croatia,2234,0,96,0,1978,0,160,8,57021,4.3,88.5
Ivory Coast,2231,0,29,0,1083,0,1119,0,19174,1.3,48.5
Tajikistan,2140,0,41,0,470,-171,1629,0,0,1.9,22.0
Cuba,1900,0,79,0,1573,0,248,8,87288,4.2,82.8
North Macedonia,1858,0,110,0,1367,0,381,21,22767,5.9,73.6
Congo (Kinshasa),1835,104,61,0,303,1,1471,0,0,3.3,16.5
Djibouti,1828,0,9,0,1052,0,767,0,20056,0.5,57.5
Iceland,1803,0,10,0,1789,0,4,0,57628,0.6,99.2
Estonia,1800,6,64,0,963,7,773,2,73731,3.6,53.5
El Salvador,1640,69,32,1,540,9,1068,26,65226,2.0,32.9
Lithuania,1594,17,61,1,1049,0,484,17,253004,3.8,65.8
Somalia,1573,0,61,0,188,0,1324,2,0,3.9,12.0
Gabon,1567,0,12,0,365,0,1190,9,7966,0.8,23.3
New Zealand,1503,0,21,0,1452,5,30,1,244838,1.4,96.6
Slovakia,1502,6,28,0,1245,14,229,3,151778,1.9,82.9
Mayotte,1475,0,19,0,894,0,562,11,5200,1.3,60.6
Slovenia,1468,0,106,1,1340,0,22,3,74228,7.2,91.3
Kyrgyzstan,1313,43,14,0,923,13,376,5,94441,1.1,70.3
Maldives,1186,0,4,0,91,0,1091,9,11775,0.3,7.7
Guinea-Bissau,1089,0,6,0,42,0,1041,0,1500,0.6,3.9
Hong Kong,1056,0,4,0,1026,0,26,1,168291,0.4,97.2
Tunisia,1045,1,47,0,862,36,136,3,43723,4.5,82.5
Kenya,1029,0,50,0,366,0,613,1,49405,4.9,35.6
Sri Lanka,1028,0,9,0,604,20,415,1,47521,0.9,58.8
Latvia,1025,9,22,1,694,0,309,2,94621,2.1,67.7
Albania,969,5,31,0,771,13,167,3,12759,3.2,79.6
Lebanon,961,0,26,0,251,0,684,4,65363,2.7,26.1
Mali,931,0,55,0,543,0,333,0,3483,5.9,58.3
Cyprus,922,0,17,0,516,0,389,10,90718,1.8,56.0
Niger,920,0,58,0,738,0,124,0,5909,6.3,80.2
Costa Rica,897,0,10,0,582,0,305,5,21299,1.1,64.9
Equatorial Guinea,890,0,7,0,22,0,861,0,854,0.8,2.5
Paraguay,833,0,11,0,242,0,580,0,21542,1.3,29.1
Zambia,832,0,7,0,197,0,628,1,19014,0.8,23.7
Venezuela,824,0,10,0,262,0,552,1,616562,1.2,31.8
Burkina Faso,809,0,52,0,661,0,96,0,0,6.4,81.7
Andorra,762,0,51,0,639,0,72,3,3750,6.7,83.9
Uruguay,746,0,20,0,588,0,138,4,35630,2.7,78.8
Georgia,721,8,12,0,485,10,224,6,40711,1.7,67.3
Cruise Ship,712,0,13,0,651,0,48,4,0,1.8,91.4
Jordan,672,0,9,0,446,0,217,5,152615,1.3,66.4
San Marino,656,0,41,0,220,0,395,1,3700,6.2,33.5
Haiti,596,0,22,0,21,0,553,0,2270,3.7,3.5
Malta,584,0,6,0,465,0,113,1,54866,1.0,79.6
Sierra Leone,570,0,34,0,205,0,331,0,0,6.0,36.0
Chad,565,0,57,0,177,0,331,0,0,10.1,31.3
Channel Islands,558,0,45,0,492,0,21,0,5342,8.1,88.2
Jamaica,529,9,9,0,171,26,349,0,9021,1.7,32.3
Tanzania,509,0,21,0,183,0,305,7,0,4.1,36.0
Réunion,447,0,1,0,411,0,35,2,17200,0.2,91.9
Nepal,444,17,2,0,45,0,397,1,110583,0.5,10.1
Taiwan,441,1,7,0,407,5,27,0,70100,1.6,92.3
Congo (Brazzaville),420,0,15,0,132,0,273,0,0,3.6,31.4
CAR,418,0,0,0,18,0,400,0,10837,0.0,4.3
Palestine,398,0,2,0,346,0,50,0,44876,0.5,86.9
Ethiopia,389,0,5,0,122,0,262,0,65760,1.3,31.4
Madagascar,371,0,2,0,131,0,238,0,5670,0.5,35.3
Cabo Verde,349,0,3,0,85,0,261,0,892,0.9,24.4
Togo,340,0,12,0,110,0,218,0,14196,3.5,32.4
Isle of Man,336,0,24,0,302,0,10,4,4262,7.1,89.9
Mauritius,332,0,10,0,322,0,0,0,95666,3.0,97.0
Montenegro,324,0,9,0,314,2,1,2,10167,2.8,96.9
Vietnam,324,0,0,0,264,1,60,2,275000,0.0,81.5
Rwanda,314,0,0,0,216,0,98,0,53317,0.0,68.8
South Sudan,290,0,4,0,4,0,282,0,3356,1.4,1.4
Uganda,264,0,0,0,65,0,199,0,77456,0.0,24.6
Nicaragua,254,0,17,0,199,0,38,0,0,6.7,78.3
Sao Tome and Principe,251,0,8,0,4,0,239,0,175,3.2,1.6
Liberia,238,0,23,0,128,0,87,0,0,9.7,53.8
French Guiana,237,0,1,0,136,0,100,0,0,0.4,57.4
Eswatini,217,0,2,0,97,0,118,0,4160,0.9,44.7
Myanmar,199,0,6,0,108,0,85,0,15838,3.0,54.3
Martinique,192,0,14,0,91,0,87,0,0,7.3,47.4
Faroe Islands,187,0,0,0,187,0,0,0,8986,0.0,100.0
Yemen,184,0,30,0,5,0,149,0,120,16.3,2.7
Mozambique,156,0,0,0,48,0,108,0,6769,0.0,30.8
Guadeloupe,155,0,13,0,109,0,33,3,2866,8.4,70.3
Gibraltar,149,0,0,0,145,0,4,0,5615,0.0,97.3
Mauritania,141,0,4,0,7,0,130,0,2583,2.8,5.0
Brunei,141,0,1,0,136,0,4,2,18010,0.7,96.5
Mongolia,140,0,0,0,26,0,114,27,11750,0.0,18.6
Benin,130,0,2,0,57,-26,71,0,26431,1.5,43.8
Bermuda,125,0,9,0,80,0,36,2,5719,7.2,64.0
Guyana,125,0,10,0,47,0,68,3,1295,8.0,37.6
Cambodia,122,0,0,0,122,0,0,0,15572,0.0,100.0
Trinidad and Tobago,116,0,8,0,107,0,1,0,2785,6.9,92.2
Cayman Islands,111,0,1,0,55,0,55,0,7576,0.9,49.5
Aruba,101,0,3,0,95,0,3,4,2048,3.0,94.1
Bahamas,97,0,11,0,43,0,43,1,1826,11.3,44.3
Monaco,97,0,4,0,90,0,3,1,0,4.1,92.8
Barbados,90,0,7,0,70,0,13,4,4322,7.8,77.8
Liechtenstein,82,0,1,0,55,0,26,0,900,1.2,67.1
Sint Maarten,77,0,15,0,54,0,8,7,425,19.5,70.1
Malawi,71,0,3,0,27,0,41,1,1803,4.2,38.0
Libya,69,0,3,0,35,0,31,0,3633,4.3,50.7
Syria,58,0,3,0,36,0,19,0,0,5.2,62.1
Angola,52,0,3,0,17,0,32,0,6136,5.8,32.7
Zimbabwe,48,0,4,0,18,0,26,0,28019,8.3,37.5
Macau,45,0,0,0,45,0,0,0,0,0.0,100.0
Burundi,42,0,1,0,20,0,21,0,284,2.4,47.6
Saint Martin,40,0,3,0,33,0,4,1,0,7.5,82.5
Eritrea,39,0,0,0,39,0,0,0,0,0.0,100.0
Comoros,34,0,1,0,8,0,25,0,0,2.9,23.5
Botswana,29,4,1,0,17,0,11,0,14855,3.4,58.6
Antigua and Barbuda,25,0,3,0,19,0,3,1,183,12.0,76.0
Gambia,24,0,1,0,13,0,10,0,1476,4.2,54.2
Timor-Leste,24,0,0,0,24,0,0,0,738,0.0,100.0
Grenada,22,0,0,0,17,0,5,4,3007,0.0,77.3
Bhutan,21,0,0,0,6,1,15,0,14527,0.0,28.6
Laos,19,0,0,0,14,0,5,0,4812,0.0,73.7
Belize,18,0,2,0,16,0,0,0,1363,11.1,88.9
Saint Lucia,18,0,0,0,18,0,0,0,786,0.0,100.0
Fiji,18,0,0,0,15,0,3,0,1300,0.0,83.3
St. Vincent Grenadines,18,1,0,0,14,0,4,0,175,0.0,77.8
New Caledonia,18,0,0,0,18,0,0,0,5454,0.0,100.0
Curaçao,16,0,1,0,14,0,1,0,485,6.2,87.5
Dominica,16,0,0,0,16,0,0,0,433,0.0,100.0
Namibia,16,0,0,0,14,0,2,0,2586,0.0,87.5
Saint Kitts and Nevis,15,0,0,0,15,0,0,0,391,0.0,100.0
Falkland Islands,13,0,0,0,13,0,0,0,426,0.0,100.0
Turks and Caicos,12,0,1,0,10,0,1,0,109,8.3,83.3
Vatican City,12,0,0,0,2,0,10,0,0,0.0,16.7
Montserrat,11,0,1,0,10,0,0,0,36,9.1,90.9
Seychelles,11,0,0,0,11,0,0,0,0,0.0,100.0
Suriname,11,0,1,0,9,0,1,0,404,9.1,81.8
Greenland,11,0,0,0,11,0,0,0,1767,0.0,100.0
MS Zaandam,9,0,2,0,0,0,7,0,0,22.2,0.0
British Virgin Islands,8,0,1,0,6,0,1,0,167,12.5,75.0
Papua New Guinea,8,0,0,0,8,0,0,0,2402,0.0,100.0
Western Sahara,6,0,0,0,6,0,0,0,0,0.0,100.0
Caribbean Netherlands,6,0,0,0,6,0,0,0,357,0.0,100.0
St. Barth,6,0,0,0,6,0,0,0,0,0.0,100.0
Anguilla,3,0,0,0,3,0,0,0,0,0.0,100.0
Lesotho,1,0,0,0,0,0,1,0,0,0.0,0.0
Saint Pierre Miquelon,1,0,0,0,1,0,0,0,0,0.0,100.0
