countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
Nepal,267,21,0,0,36,1,231,0,87008,0.0,13.5
Togo,263,25,11,0,96,0,156,0,12040,4.2,36.5
Madagascar,238,8,0,0,112,4,126,1,5670,0.0,47.1
South Sudan,236,33,4,4,4,1,228,0,3356,1.7,1.7
Sao Tome and Principe,235,0,7,0,4,0,224,0,175,3.0,1.7
Liberia,219,4,20,0,108,3,91,0,0,9.1,49.3
Uganda,203,43,0,0,63,0,140,0,70117,0.0,31.0
Martinique,192,3,14,0,91,0,87,0,0,7.3,47.4
Eswatini,190,3,2,0,66,15,122,0,4160,1.1,34.7
Faroe Islands,187,0,0,0,187,0,0,0,8779,0.0,100.0
Myanmar,181,0,6,0,89,5,86,0,12995,3.3,49.2
French Guiana,164,0,1,0,124,0,39,0,0,0.6,75.6
Guadeloupe,155,0,13,0,109,0,33,3,2866,8.4,70.3
Gibraltar,147,0,0,0,144,0,3,0,4750,0.0,98.0
Brunei,141,0,1,0,135,1,5,2,16705,0.7,95.7
Bermuda,122,0,9,0,66,0,47,2,4691,7.4,54.1
Cambodia,122,0,0,0,121,0,1,1,14615,0.0,99.2
Mozambique,119,4,0,0,42,7,77,0,5361,0.0,35.3
Trinidad and Tobago,116,0,8,0,107,0,1,0,2597,6.9,92.2
Guyana,113,0,10,0,42,0,61,3,1052,8.8,37.2
Yemen,106,21,15,3,1,0,90,0,120,14.2,0.9
Aruba,101,0,3,0,93,0,5,4,1937,3.0,92.1
Mongolia,98,0,0,0,20,5,78,2,10162,0.0,20.4
Bahamas,96,0,11,0,41,0,44,1,1700,11.5,42.7
Monaco,96,0,4,0,87,0,5,1,0,4.2,90.6
Cayman Islands,94,1,1,0,55,1,38,3,5900,1.1,58.5
Barbados,85,0,7,0,65,0,13,4,3651,8.2,76.5
Liechtenstein,82,0,1,0,55,0,26,0,900,1.2,67.1
Sint Maarten,76,0,15,0,46,0,15,7,329,19.7,60.5
Libya,64,0,3,0,28,0,33,0,3253,4.7,43.8
Malawi,63,0,3,0,24,0,36,1,1363,4.8,38.1
Syria,50,2,3,0,36,7,11,0,0,6.0,72.0
Angola,48,0,2,0,17,3,29,0,6136,4.2,35.4
Macau,45,0,0,0,43,0,2,1,0,0.0,95.6
Zimbabwe,42,5,4,0,13,0,25,0,25478,9.5,31.0
Eritrea,39,0,0,0,39,1,0,0,0,0.0,100.0
Saint Martin,39,0,3,0,30,0,6,1,0,7.7,76.9
Mauritania,26,6,2,0,7,0,17,0,2015,7.7,26.9
Nicaragua,25,0,8,0,7,0,10,0,0,32.0,28.0
Antigua and Barbuda,25,0,3,0,19,0,3,1,183,12.0,76.0
Timor-Leste,24,0,0,0,24,3,0,0,738,0.0,100.0
Botswana,24,0,1,0,17,0,6,0,11495,4.2,70.8
Gambia,23,0,1,0,10,0,12,0,1341,4.3,43.5
Grenada,22,1,0,0,14,1,8,4,2419,0.0,63.6
Bhutan,21,2,0,0,5,0,16,0,13311,0.0,23.8
Laos,19,0,0,0,14,0,5,0,4204,0.0,73.7
Saint Lucia,18,0,0,0,18,0,0,0,727,0.0,100.0
Fiji,18,0,0,0,15,1,3,0,1300,0.0,83.3
New Caledonia,18,0,0,0,18,0,0,0,5454,0.0,100.0
Belize,18,0,2,0,16,0,0,0,1043,11.1,88.9
St. Vincent Grenadines,17,0,0,0,14,2,3,0,155,0.0,82.4
Dominica,16,0,0,0,15,0,1,0,420,0.0,93.8
Namibia,16,0,0,0,13,1,3,0,2074,0.0,81.2
Curaçao,16,0,1,0,14,0,1,0,389,6.2,87.5
Burundi,15,0,1,0,7,0,7,0,284,6.7,46.7
Saint Kitts and Nevis,15,0,0,0,14,0,1,0,327,0.0,93.3
Falkland Islands,13,0,0,0,13,0,0,0,402,0.0,100.0
Turks and Caicos,12,0,1,0,10,0,1,0,109,8.3,83.3
Vatican City,12,0,0,0,2,0,10,0,0,0.0,16.7
Comoros,11,0,1,0,3,0,7,0,0,9.1,27.3
Seychelles,11,0,0,0,10,0,1,0,0,0.0,90.9
Montserrat,11,0,1,0,8,0,2,1,36,9.1,72.7
Greenland,11,0,0,0,11,0,0,0,1629,0.0,100.0
Suriname,10,0,1,0,9,0,0,0,404,10.0,90.0
MS Zaandam,9,0,2,0,0,0,7,0,0,22.2,0.0
Papua New Guinea,8,0,0,0,8,0,0,0,2402,0.0,100.0
British Virgin Islands,8,1,1,0,6,2,1,0,167,12.5,75.0
St. Barth,6,0,0,0,6,0,0,0,0,0.0,100.0
Western Sahara,6,0,0,0,6,0,0,0,0,0.0,100.0
Caribbean Netherlands,6,0,0,0,6,0,0,0,357,0.0,100.0
Anguilla,3,0,0,0,3,0,0,0,0,0.0,100.0
Saint Pierre Miquelon,1,0,0,0,1,0,0,0,0,0.0,100.0
Lesotho,1,0,0,0,0,0,1,0,0,0.0,0.0
