countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
United Arab Emirates,14730,567,137,11,2966,203,11627,1,1200000,0.9,20.1
Poland,14006,313,698,20,4095,150,9213,160,383804,5.0,29.2
Romania,13512,349,818,28,5269,400,7425,243,199068,6.1,39.0
Ukraine,12331,418,303,15,1619,71,10409,160,134592,2.5,13.1
Indonesia,11587,395,864,19,1954,78,8769,0,116861,7.5,16.9
South Korea,10801,8,252,2,9217,34,1332,55,633921,2.3,85.3
Bangladesh,10143,688,182,5,1209,146,8752,1,87694,1.8,11.9
Denmark,9857,147,493,9,7273,101,2091,57,244791,5.0,73.8
Serbia,9557,93,197,4,1574,23,7786,53,106461,2.1,16.5
Philippines,9485,262,623,16,1315,101,7547,31,126164,6.6,13.9
Dominican Republic,8235,281,346,13,1771,165,6118,144,33377,4.2,21.5
Colombia,7973,305,358,18,1807,85,5808,122,118801,4.5,22.7
Norway,7884,37,214,3,32,0,7638,27,182285,2.7,0.4
Czechia,7819,38,252,4,3807,220,3760,58,261548,3.2,48.7
South Africa,7220,437,138,7,2746,197,4336,36,257541,1.9,38.0
Panama,7197,107,200,3,641,0,6356,91,34459,2.8,8.9
Australia,6825,24,96,1,5859,42,870,28,650214,1.4,85.8
Egypt,6813,348,436,7,1632,70,4745,0,90000,6.4,24.0
Malaysia,6353,55,105,0,4484,71,1764,28,205598,1.7,70.6
Finland,5327,73,240,10,3500,500,1587,49,103500,4.5,65.7
Kuwait,5278,295,40,2,1947,171,3291,79,196397,0.8,36.9
Morocco,5053,150,179,5,1653,215,3221,1,45302,3.5,32.7
Argentina,4783,102,249,8,1442,88,3092,157,67920,5.2,30.1
Algeria,4648,174,465,2,1998,62,2185,22,6500,10.0,43.0
Moldova,4248,127,132,7,1423,41,2693,237,20447,3.1,33.5
Kazakhstan,4049,129,29,2,1173,89,2847,40,306861,0.7,29.0
Luxembourg,3828,4,96,0,3405,26,327,21,48339,2.5,88.9
Bahrain,3533,150,8,0,1744,26,1781,1,149586,0.2,49.4
Hungary,3035,37,351,11,630,1,2054,55,83958,11.6,20.8
Thailand,2987,18,54,0,2740,1,193,61,227860,1.8,91.7
Afghanistan,2894,190,90,5,397,52,2407,7,11068,3.1,13.7
Ghana,2719,550,18,0,294,65,2407,4,129461,0.7,10.8
Oman,2637,69,12,0,816,66,1809,17,40459,0.5,30.9
Greece,2632,6,146,2,1374,0,1112,35,80951,5.5,52.2
Nigeria,2558,0,87,0,400,0,2071,4,18536,3.4,15.6
Armenia,2507,121,39,4,1071,36,1397,10,24942,1.6,42.7
Iraq,2346,50,98,1,1544,54,704,0,107586,4.2,65.8
Uzbekistan,2189,40,10,0,1405,86,774,8,325000,0.5,64.2
Croatia,2101,5,80,1,1522,33,499,15,39040,3.8,72.4
Cameroon,2077,0,64,0,953,0,1060,12,0,3.1,45.9
Azerbaijan,1984,52,26,1,1480,39,478,18,157932,1.3,74.6
Bosnia and Herzegovina,1926,69,78,1,855,30,993,4,34378,4.0,44.4
Iceland,1799,0,10,0,1723,6,66,0,50477,0.6,95.8
Guinea,1710,124,9,2,450,45,1251,0,0,0.5,26.3
Estonia,1703,3,55,0,259,0,1389,6,55784,3.2,15.2
Cuba,1668,19,69,2,876,49,723,9,55542,4.1,52.5
Bulgaria,1652,34,78,5,321,13,1253,37,49145,4.7,19.4
Bolivia,1594,124,76,5,166,7,1352,3,7651,4.8,10.4
North Macedonia,1518,7,85,1,992,47,441,21,17359,5.6,65.3
New Zealand,1487,0,20,0,1276,10,191,0,152696,1.3,85.8
Slovenia,1439,0,97,1,241,0,1101,20,57504,6.7,16.7
Ivory Coast,1432,34,17,0,693,40,722,0,10778,1.2,48.4
Lithuania,1419,9,46,0,638,3,735,17,144029,3.2,45.0
Slovakia,1413,5,25,1,643,24,745,7,97804,1.8,45.5
Senegal,1271,89,10,1,415,43,846,6,17787,0.8,32.7
Djibouti,1116,4,2,0,713,27,401,0,14222,0.2,63.9
Honduras,1055,45,82,6,118,2,855,10,4810,7.8,11.2
Hong Kong,1041,1,4,0,900,21,137,1,154989,0.4,86.5
Tunisia,1018,5,43,1,406,78,569,18,24853,4.2,39.9
Latvia,896,17,16,0,348,0,532,4,65464,1.8,38.8
Cyprus,874,2,15,0,296,0,563,15,65725,1.7,33.9
Kosovo,855,4,26,4,403,22,426,0,0,3.0,47.1
Kyrgyzstan,830,35,10,0,575,11,245,13,56488,1.2,69.3
Albania,803,8,31,0,543,12,229,7,9006,3.9,67.6
Somalia,756,34,35,3,61,17,660,2,0,4.6,8.1
Niger,755,5,37,1,534,16,184,0,5309,4.9,70.7
Sri Lanka,751,33,8,1,194,10,549,1,26842,1.1,25.8
Andorra,750,2,45,0,499,6,206,16,1673,6.0,66.5
Costa Rica,742,3,6,0,399,13,337,5,13988,0.8,53.8
Lebanon,740,3,25,0,200,0,515,43,41014,3.4,27.0
Cruise Ship,712,0,13,0,645,0,54,4,0,1.8,90.6
Guatemala,703,15,17,0,72,0,614,5,7200,2.4,10.2
Mayotte,686,147,6,2,352,117,328,6,3400,0.9,51.3
Congo (Kinshasa),682,8,34,1,80,5,568,0,0,5.0,11.7
Sudan,678,86,41,0,61,9,576,0,0,6.0,9.0
Burkina Faso,672,10,46,1,545,5,81,0,0,6.8,81.1
Uruguay,655,0,17,0,442,0,196,10,21939,2.6,67.5
Georgia,593,4,9,0,223,2,361,6,15904,1.5,37.6
San Marino,582,0,41,0,86,0,455,5,2457,7.0,14.8
Mali,580,17,29,2,223,10,328,0,2172,5.0,38.4
El Salvador,555,65,13,2,180,26,362,3,30387,2.3,32.4
Channel Islands,544,0,41,0,406,0,97,0,5342,7.5,74.6
Maldives,541,14,1,0,18,0,522,2,8327,0.2,3.3
Kenya,490,25,24,0,173,6,293,2,24784,4.9,35.3
Tanzania,480,0,16,0,167,0,297,7,0,3.3,34.8
Malta,480,3,4,0,399,7,77,1,36204,0.8,83.1
Jamaica,469,6,9,1,38,5,422,2,5633,1.9,8.1
Jordan,465,4,9,0,370,3,86,5,87618,1.9,79.6
Taiwan,438,6,6,0,334,2,98,0,64436,1.4,76.3
Réunion,424,1,0,0,300,0,124,2,0,0.0,70.8
Guinea-Bissau,413,156,1,0,19,0,393,0,1500,0.2,4.6
Paraguay,396,26,10,0,126,7,260,7,10766,2.5,31.8
Gabon,367,32,6,1,93,8,268,1,724,1.6,25.3
West Bank and Gaza,362,9,2,0,102,25,258,0,0,0.6,28.2
Palestine,362,9,2,0,102,25,258,0,32200,0.6,28.2
Venezuela,357,12,10,0,158,10,189,1,482953,2.8,44.3
Mauritius,332,0,10,0,316,1,6,3,18398,3.0,95.2
Isle of Man,325,4,23,1,271,0,31,21,3339,7.1,83.4
Montenegro,323,1,8,0,253,4,62,2,7816,2.5,78.3
Equatorial Guinea,315,0,3,2,13,4,299,0,854,1.0,4.1
Vietnam,271,0,0,0,219,0,52,8,261004,0.0,80.8
Rwanda,261,2,0,0,128,4,133,0,35096,0.0,49.0
Congo (Brazzaville),236,7,10,1,26,1,200,0,0,4.2,11.0
Tajikistan,230,102,3,1,0,0,227,0,0,1.3,0.0
Faroe Islands,187,0,0,0,185,0,2,0,8066,0.0,98.9
Martinique,181,2,14,0,83,0,84,5,0,7.7,45.9
Sierra Leone,178,12,9,1,37,8,132,0,0,5.1,20.8
Cabo Verde,175,10,2,0,37,4,136,0,791,1.1,21.1
Liberia,166,8,18,0,58,0,90,0,0,10.8,34.9
Myanmar,161,6,6,0,49,6,106,0,9025,3.7,30.4
Burma,161,6,6,0,49,6,106,0,0,3.7,30.4
Guadeloupe,152,0,12,0,98,3,42,5,0,7.9,64.5
Madagascar,149,0,0,0,99,1,50,1,3772,0.0,66.4
Gibraltar,144,0,0,0,133,1,11,0,2931,0.0,92.4
Ethiopia,140,5,3,0,75,0,62,0,24088,2.1,53.6
Brunei,138,0,1,0,130,2,7,2,14476,0.7,94.2
Zambia,137,13,3,0,78,0,56,1,7277,2.2,56.9
French Guiana,133,5,1,0,100,2,32,2,0,0.8,75.2
Togo,126,2,9,0,74,7,43,0,7891,7.1,58.7
Cambodia,122,0,0,0,120,0,2,1,12378,0.0,98.4
Chad,117,0,10,0,39,0,68,0,0,8.5,33.3
Trinidad and Tobago,116,0,8,0,99,11,9,0,2012,6.9,85.3
Eswatini,116,4,1,0,12,0,103,0,714,0.9,10.3
Bermuda,115,0,7,0,54,3,54,4,3270,6.1,47.0
Aruba,100,0,2,0,81,0,17,4,1758,2.0,81.0
Haiti,100,15,11,3,10,0,79,0,1026,11.0,10.0
Uganda,97,8,0,0,55,3,42,0,41478,0.0,56.7
Benin,96,6,2,0,50,8,44,0,0,2.1,52.1
Monaco,95,0,4,0,78,0,13,1,0,4.2,82.1
Guyana,92,10,9,0,27,5,56,3,579,9.8,29.3
CAR,85,13,0,0,10,0,75,0,3498,0.0,11.8
Bahamas,83,0,11,0,25,1,47,1,1391,13.3,30.1
Liechtenstein,82,0,1,0,55,0,26,0,900,1.2,67.1
Barbados,82,1,7,0,46,2,29,4,2458,8.5,56.1
Mozambique,80,0,0,0,19,0,61,0,2466,0.0,23.8
Sint Maarten,76,0,13,0,44,0,19,7,329,17.1,57.9
Cayman Islands,75,1,1,0,14,4,60,3,2528,1.3,18.7
Nepal,75,0,0,0,16,0,59,0,63102,0.0,21.3
Libya,63,0,3,0,23,1,37,0,2338,4.8,36.5
South Sudan,46,0,0,0,0,0,46,0,1247,0.0,0.0
Macau,45,0,0,0,39,0,6,1,0,0.0,86.7
Syria,44,0,3,0,27,0,14,0,0,6.8,61.4
Malawi,41,2,3,0,9,0,29,1,907,7.3,22.0
Mongolia,40,1,0,0,12,2,28,0,8250,0.0,30.0
Eritrea,39,0,0,0,26,0,13,0,0,0.0,66.7
Saint Martin,38,0,3,0,29,2,6,1,0,7.9,76.3
Angola,35,0,2,0,11,0,22,0,3000,5.7,31.4
Zimbabwe,34,0,4,0,5,0,25,0,7642,11.8,14.7
Antigua and Barbuda,25,0,3,0,15,0,7,1,151,12.0,60.0
Timor-Leste,24,0,0,0,20,4,4,0,664,0.0,83.3
Sao Tome and Principe,23,7,3,2,4,0,16,0,175,13.0,17.4
Botswana,23,0,1,0,8,0,14,0,8636,4.3,34.8
Grenada,21,0,0,0,13,0,8,4,1406,0.0,61.9
Laos,19,0,0,0,9,0,10,0,2223,0.0,47.4
Saint Lucia,18,0,0,0,15,0,3,0,446,0.0,83.3
Fiji,18,0,0,0,14,0,4,0,1007,0.0,77.8
New Caledonia,18,0,0,0,17,0,1,1,4947,0.0,94.4
Belize,18,0,2,0,13,0,3,1,1043,11.1,72.2
Gambia,17,0,1,0,9,0,7,0,401,5.9,52.9
St. Vincent Grenadines,17,1,0,0,9,1,8,0,137,0.0,52.9
Curaçao,16,0,1,0,13,0,2,0,351,6.2,81.2
Namibia,16,0,0,0,8,0,8,0,1122,0.0,50.0
Dominica,16,0,0,0,13,0,3,0,383,0.0,81.2
Burundi,15,0,1,0,7,0,7,0,284,6.7,46.7
Saint Kitts and Nevis,15,0,0,0,8,0,7,0,294,0.0,53.3
Nicaragua,15,1,5,2,7,0,3,0,0,33.3,46.7
Falkland Islands,13,0,0,0,13,0,0,0,388,0.0,100.0
Turks and Caicos,12,0,1,0,6,1,5,0,107,8.3,50.0
Yemen,12,2,2,0,1,0,9,0,120,16.7,8.3
Montserrat,11,0,1,0,7,0,3,1,36,9.1,63.6
Seychelles,11,0,0,0,6,0,5,0,0,0.0,54.5
Greenland,11,0,0,0,11,0,0,0,1294,0.0,100.0
Vatican City,11,0,0,0,2,0,9,0,0,0.0,18.2
Suriname,10,0,1,0,9,0,0,0,404,10.0,90.0
MS Zaandam,9,0,2,0,0,0,7,0,0,22.2,0.0
Papua New Guinea,8,0,0,0,6,6,2,0,2402,0.0,75.0
Mauritania,8,0,1,0,6,0,1,0,1032,12.5,75.0
Bhutan,7,0,0,0,5,0,2,0,10980,0.0,71.4
British Virgin Islands,6,0,1,0,3,0,2,0,0,16.7,50.0
Western Sahara,6,0,0,0,5,0,1,0,0,0.0,83.3
Caribbean Netherlands,6,0,0,0,0,0,6,0,110,0.0,0.0
St. Barth,6,0,0,0,6,0,0,0,0,0.0,100.0
Comoros,3,0,0,0,0,0,3,0,0,0.0,0.0
Anguilla,3,0,0,0,3,0,0,0,0,0.0,100.0
Saint Pierre Miquelon,1,0,0,0,0,0,1,0,0,0.0,0.0
