countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
United States,1291804,33002,76889,2644,216815,10612,998100,16995,8480377,6.0,16.8
Spain,256855,3173,26070,213,163919,4560,66866,2075,1932455,10.1,63.8
Italy,215858,1401,29958,274,96276,3031,89624,1311,2381288,13.9,44.6
United Kingdom,207851,5619,30685,539,901,34,176265,1559,1534533,14.8,0.4
Russia,177160,11231,1625,88,23803,2476,151732,2300,4803192,0.9,13.4
France,174791,600,25987,178,55027,1055,93777,2961,1384633,14.9,31.5
Germany,169430,1268,7392,117,139900,2204,22138,1823,2755770,4.4,82.6
Brazil,135106,8958,9146,580,55350,3980,70610,8318,339552,6.8,41.0
Turkey,133721,1977,3641,57,82984,4782,47096,1260,1265119,2.7,62.1
Iran,103135,1485,6486,68,82744,1157,13905,2728,544702,6.3,80.2
China,83759,6,4634,0,78737,43,388,23,0,5.5,94.0
Canada,66111,1475,4538,173,28972,1156,32601,502,973558,6.9,43.8
Peru,58526,3709,1627,94,18388,861,38511,722,448020,2.8,31.4
India,56351,3364,1889,104,16776,1445,37686,0,1357413,3.4,29.8
Belgium,51420,639,8415,76,12980,249,30025,538,493325,16.4,25.2
Netherlands,41875,455,5290,84,89,0,36496,584,249655,12.6,0.2
Saudi Arabia,33731,1793,219,10,7798,1015,25714,145,405685,0.6,23.1
Ecuador,30298,-1583,1654,36,3433,0,25211,156,83218,5.5,11.3
Switzerland,30126,66,1810,5,25900,200,2416,121,290365,6.0,86.0
Mexico,27634,1609,2704,197,17781,971,7149,378,105664,9.8,64.3
Portugal,26715,533,1105,16,2258,182,23352,135,485925,4.1,8.5
Pakistan,24644,1430,585,41,6464,183,17595,111,244778,2.4,26.2
Sweden,24623,705,3040,99,4971,897,16612,425,148500,12.3,20.2
Chile,24581,1533,285,4,11664,475,12632,493,244226,1.2,47.5
Ireland,22385,137,1403,28,17110,0,3872,93,214761,6.3,76.4
Singapore,20939,741,20,0,1712,78,19207,19,175604,0.1,8.2
Belarus,20168,913,116,4,5067,679,14985,92,229466,0.6,25.1
Qatar,18890,918,12,0,2286,216,16592,72,116495,0.1,12.1
Israel,16381,71,240,1,10873,236,5268,83,432453,1.5,66.4
United Arab Emirates,16240,502,165,8,3572,213,12503,1,1200000,1.0,22.0
Austria,15752,68,609,1,13698,59,1445,92,292254,3.9,87.0
Japan,15477,224,577,21,4918,422,9982,308,190030,3.7,31.8
Poland,15047,307,755,22,4862,207,9430,160,425994,5.0,32.3
Romania,14499,392,888,24,6144,356,7467,234,226613,6.1,42.4
Ukraine,13691,507,340,13,2396,299,10955,178,151569,2.5,17.5
Indonesia,12776,338,930,35,2381,64,9465,0,134151,7.3,18.6
Bangladesh,12425,706,199,13,1910,507,10316,1,105513,1.6,15.4
South Korea,10810,4,256,1,9419,86,1135,55,649388,2.4,87.1
Philippines,10343,339,685,27,1618,112,8040,31,144583,6.6,15.6
Denmark,10270,145,514,8,7896,218,1860,43,284480,5.0,76.9
Serbia,9848,57,206,3,2160,189,7482,46,122995,2.1,21.9
