countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
United States,1619798,28538,96270,1351,381923,11865,1141605,17902,13418235,5.9,23.6
Russia,317554,8849,3099,127,92681,7289,221774,2300,7840880,1.0,29.2
Brazil,310087,18508,20047,1188,125960,9277,164080,8318,735224,6.5,40.6
Spain,280117,593,27940,52,196958,0,55219,1152,3037840,10.0,70.3
United Kingdom,250908,2060,36042,294,0,-479,214866,1559,3090566,14.4,0.0
Italy,228006,642,32486,156,134560,2278,60960,640,3243398,14.2,59.0
France,181826,251,28215,83,63858,504,89753,1745,1384633,15.5,35.1
Germany,179021,490,8309,39,158000,1034,12712,1016,3595059,4.6,88.3
Turkey,153548,961,4249,27,114990,1003,34309,820,1729988,2.8,74.9
Iran,129341,2392,7249,66,100564,1756,21528,2655,746045,5.6,77.8
India,118226,6198,3584,150,48553,3131,66089,0,2615920,3.0,41.1
Peru,108769,4749,3148,124,43587,1619,62034,886,736500,2.9,40.1
China,82967,2,4634,0,78249,5,84,8,0,5.6,94.3
Canada,81380,579,6246,110,41696,946,33438,502,1377146,7.7,51.2
Saudi Arabia,65077,2532,351,12,36040,2562,28686,281,651158,0.5,55.4
Chile,57581,3964,589,45,23992,1488,33000,943,426003,1.0,41.7
Mexico,56594,2248,6090,424,38876,1551,11628,378,185755,10.8,68.7
Belgium,56235,252,9186,36,14988,141,32061,277,739146,16.3,26.7
Pakistan,48091,2193,1017,32,14155,1054,32919,111,429600,2.1,29.4
Netherlands,44700,253,5775,27,0,0,38925,255,302395,12.9,0.0
Qatar,38651,1554,17,1,7288,688,31346,171,175482,0.0,18.9
Ecuador,35306,452,2939,51,3557,0,28810,191,101580,8.3,10.1
Belarus,33371,945,185,6,12057,642,21129,92,403236,0.6,36.1
Sweden,32172,649,3871,40,4971,0,23330,352,209900,12.0,15.5
Switzerland,30694,36,1898,6,27900,100,896,55,361692,6.2,90.9
Portugal,29912,252,1277,14,6452,0,22183,93,674000,4.3,21.6
Singapore,29812,448,23,1,12117,910,17672,10,294414,0.1,40.6
Bangladesh,28511,1773,408,22,5602,395,22501,1,214114,1.4,19.6
United Arab Emirates,26898,894,237,4,12755,946,13906,1,1600923,0.9,47.4
Ireland,24391,76,1583,12,21060,0,1748,54,295626,6.5,86.3
Indonesia,20162,973,1278,36,4838,263,14046,0,219975,6.3,24.0
Poland,20143,404,972,10,8452,269,10719,160,697230,4.8,42.0
Ukraine,19706,476,579,15,6227,272,12900,249,257890,2.9,31.6
South Africa,19137,1134,369,30,8950,0,9818,119,525433,1.9,46.8
Kuwait,18609,1041,129,5,5205,320,13275,181,261071,0.7,28.0
Colombia,18330,643,652,22,4431,175,13247,136,214536,3.6,24.2
Romania,17585,198,1156,9,10581,225,5848,203,342466,6.6,60.2
Israel,16683,16,279,0,13724,220,2680,47,524584,1.7,82.3
Austria,16404,51,633,0,14951,69,820,32,385637,3.9,91.1
Japan,16385,18,771,3,12286,722,3328,210,258277,4.7,75.0
Egypt,15003,774,696,16,4217,223,10090,41,135000,4.6,28.1
Dominican Republic,13657,180,448,2,7366,224,5843,113,61330,3.3,53.9
Philippines,13434,213,846,4,3000,68,9588,81,267417,6.3,22.3
Denmark,11182,65,561,7,9643,107,978,23,504266,5.0,86.2
South Korea,11122,12,264,1,10135,69,723,15,788684,2.4,91.1
Serbia,10919,86,237,2,5370,303,5312,12,203799,2.2,49.2
Panama,9977,0,287,0,6194,0,3496,72,52641,2.9,62.1
Argentina,9931,648,416,13,3032,99,6483,171,116689,4.2,30.5
Czechia,8754,33,306,2,5926,96,2522,36,379750,3.5,67.7
Afghanistan,8676,531,193,6,938,8,7545,19,26707,2.2,10.8
Norway,8309,28,235,1,32,0,8042,14,223045,2.8,0.4
Bahrain,8174,286,12,0,3873,305,4289,9,262107,0.1,47.4
Algeria,7728,186,575,7,4062,94,3091,22,0,7.4,52.6
Kazakhstan,7234,265,35,0,3777,43,3422,31,591502,0.5,52.2
Morocco,7211,78,196,2,4280,182,2735,1,112997,2.7,59.4
Australia,7081,2,100,0,6472,28,509,9,1137684,1.4,91.4
Malaysia,7059,50,114,0,5796,90,1149,10,481411,1.6,82.1
Nigeria,7016,339,211,11,1907,67,4898,7,40043,3.0,27.2
Moldova,6704,151,233,5,2953,0,3518,251,40565,3.5,44.0
Finland,6493,50,306,2,4800,0,1387,22,160177,4.7,73.9
Oman,6370,327,31,1,1821,160,4518,31,72000,0.5,28.6
Ghana,6269,0,31,0,1898,0,4340,8,187929,0.5,30.3
Armenia,5606,335,70,3,2581,162,2955,10,45822,1.2,46.0
Bolivia,4919,438,199,10,553,20,4167,3,14803,4.0,11.2
Cameroon,4288,555,156,10,1808,213,2324,28,0,3.6,42.2
Luxembourg,3980,9,109,0,3741,13,130,6,64981,2.7,94.0
Iraq,3877,153,140,6,2483,45,1254,0,149701,3.6,64.0
Azerbaijan,3749,118,44,1,2340,87,1365,42,252496,1.2,62.4
Hungary,3641,43,473,3,1509,55,1659,27,147511,13.0,41.4
Sudan,3138,410,121,10,309,23,2708,0,281,3.9,9.8
Honduras,3100,145,151,4,355,6,2594,13,11315,4.9,11.5
Guinea,3067,204,18,0,1575,50,1474,18,10304,0.6,51.4
Thailand,3037,3,56,0,2897,9,84,61,328073,1.8,95.4
Uzbekistan,2964,25,13,0,2407,35,544,5,460000,0.4,81.2
Greece,2853,3,168,2,1374,0,1311,21,144078,5.9,48.2
Senegal,2812,98,33,3,1251,65,1528,6,24599,1.2,44.5
Tajikistan,2350,210,44,3,470,-171,1836,0,0,1.9,20.0
Bosnia and Herzegovina,2350,12,140,4,1596,39,614,4,56997,6.0,67.9
Bulgaria,2331,39,120,4,727,43,1484,31,70155,5.1,31.2
Ivory Coast,2301,70,29,0,1100,17,1172,0,21069,1.3,47.8
Guatemala,2265,132,45,2,159,4,2061,5,20820,2.0,7.0
Croatia,2237,3,97,1,1978,0,162,9,58091,4.3,88.4
Djibouti,2047,219,10,1,1055,3,982,0,21156,0.5,51.5
Cuba,1908,8,80,1,1603,30,225,5,89031,4.2,84.0
North Macedonia,1898,40,111,1,1378,11,409,21,23316,5.8,72.6
Congo (Kinshasa),1835,104,61,0,303,1,1471,0,0,3.3,16.5
Iceland,1803,0,10,0,1790,1,3,0,58225,0.6,99.3
Estonia,1800,6,64,0,1488,532,248,2,73732,3.6,82.7
El Salvador,1640,69,32,1,540,9,1068,26,65226,2.0,32.9
Somalia,1594,21,61,0,204,16,1329,2,0,3.8,12.8
Lithuania,1593,16,61,1,1049,0,483,17,253004,3.8,65.9
Gabon,1567,0,12,0,365,0,1190,6,8622,0.8,23.3
New Zealand,1503,0,21,0,1452,5,30,1,244838,1.4,96.6
Slovakia,1502,6,28,0,1245,14,229,3,151778,1.9,82.9
Mayotte,1475,0,19,0,894,0,562,11,5200,1.3,60.6
Slovenia,1468,0,106,1,1340,0,22,3,74228,7.2,91.3
Kyrgyzstan,1313,43,14,0,923,13,376,5,94441,1.1,70.3
Maldives,1216,30,4,0,91,0,1121,9,11775,0.3,7.5
Kenya,1109,80,50,0,375,9,684,1,52507,4.5,33.8
Guinea-Bissau,1109,20,6,0,42,0,1061,0,1500,0.5,3.8
Hong Kong,1064,8,4,0,1029,3,31,1,168291,0.4,96.7
Sri Lanka,1048,20,9,0,604,20,435,1,47521,0.9,57.6
Tunisia,1045,1,47,0,862,36,136,3,43723,4.5,82.5
Latvia,1025,9,22,1,694,0,309,2,94621,2.1,67.7
Lebanon,1024,63,26,0,663,412,335,3,67510,2.5,64.7
Kosovo,1003,14,29,0,772,3,202,0,0,2.9,77.0
Albania,969,5,31,0,771,13,167,3,12759,3.2,79.6
Mali,947,16,60,5,558,15,329,0,3483,6.3,58.9
Niger,924,4,60,2,753,15,111,0,5949,6.5,81.5
Cyprus,923,1,17,0,561,45,345,10,95349,1.8,60.8
Costa Rica,903,6,10,0,592,10,301,3,21929,1.1,65.6
Equatorial Guinea,903,13,10,3,22,0,871,0,854,1.1,2.4
Venezuela,882,58,10,0,262,0,610,2,697691,1.1,29.7
Zambia,866,34,7,0,302,105,557,1,19432,0.8,34.9
Paraguay,836,3,11,0,256,14,569,0,21987,1.3,30.6
Burkina Faso,812,3,52,0,669,8,91,0,0,6.4,82.4
Andorra,762,0,51,0,639,0,72,3,3750,6.7,83.9
Uruguay,749,3,20,0,594,6,135,4,36537,2.7,79.3
