countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
United States,1591252,20782,94918,1395,370057,8904,1126277,17810,14103510,6.0,23.3
Russia,308705,8764,2972,135,85392,9262,220341,2300,7578029,1.0,27.7
Brazil,291579,19694,18859,876,116683,9889,156037,8318,735224,6.5,40.0
Spain,279524,721,27888,110,196958,0,54678,1152,3037840,10.0,70.5
United Kingdom,248848,-860,35748,339,479,-300,212621,1559,2962227,14.4,0.2
Italy,227364,665,32330,161,132282,2881,62752,676,3171719,14.2,58.2
France,181575,766,28132,110,63354,791,90089,1794,1384633,15.5,34.9
Germany,178531,704,8270,77,156966,1266,13295,1045,3595059,4.6,87.9
Turkey,152587,972,4222,23,113987,1092,34378,877,1696355,2.8,74.7
Iran,126949,2346,7183,64,98808,1635,20958,2735,731213,5.7,77.8
India,112028,5553,3434,132,45422,3113,63172,0,2512388,3.1,40.5
Peru,104020,4537,3024,110,41968,5444,59028,869,715423,2.9,40.3
China,82965,5,4634,0,78244,3,87,9,0,5.6,94.3
Canada,80801,1035,6136,119,40750,700,33915,502,1339971,7.6,50.4
Saudi Arabia,62545,2691,339,10,33478,1844,28728,276,636178,0.5,53.5
Belgium,55983,192,9150,42,14847,160,31986,313,720228,16.3,26.5
Mexico,54346,2713,5666,334,37325,1937,11355,378,185755,10.4,68.7
Chile,53617,4038,544,35,22504,997,30569,904,409669,1.0,42.0
Pakistan,45898,1932,985,46,13101,612,31812,111,414254,2.1,28.5
Netherlands,44447,198,5748,33,0,0,38699,275,302395,12.9,0.0
Qatar,37097,1491,16,1,6600,966,30481,172,170437,0.0,17.8
Ecuador,34854,703,2888,49,3557,100,28409,191,100248,8.3,10.2
Belarus,32426,918,179,4,11415,795,20832,92,387673,0.6,35.2
Sweden,31523,724,3831,88,4971,0,22721,352,209900,12.2,15.8
Switzerland,30658,40,1892,1,27800,100,966,55,355393,6.2,90.7
Portugal,29660,228,1263,16,6452,21,21945,93,674000,4.3,21.8
Singapore,29364,570,22,0,11207,842,18135,11,294414,0.1,38.2
Bangladesh,26738,1617,386,16,5207,214,21145,1,203852,1.4,19.5
United Arab Emirates,26004,941,233,6,11809,1018,13962,1,1600923,0.9,45.4
Ireland,24315,64,1571,10,21060,1590,1684,54,295626,6.5,86.6
Poland,19739,471,962,14,8183,280,10594,160,674861,4.9,41.5
Ukraine,19230,354,564,16,5955,323,12711,245,248529,2.9,31.0
Indonesia,19189,693,1242,21,4575,108,13372,0,211883,6.5,23.8
South Africa,18003,803,339,27,8950,990,8714,119,506861,1.9,49.7
Colombia,17687,752,630,17,4256,206,12801,136,201808,3.6,24.1
Kuwait,17568,804,124,3,4885,204,12559,167,256314,0.7,27.8
Romania,17387,196,1147,10,10356,190,5884,198,332487,6.6,59.6
Israel,16667,8,279,1,13504,69,2884,48,522632,1.7,81.0
Japan,16367,62,768,19,11564,0,4035,213,255675,4.7,70.7
Austria,16353,32,633,1,14882,204,838,37,379592,3.9,91.0
Egypt,14229,745,680,21,3994,252,9555,41,135000,4.8,28.1
Dominican Republic,13477,254,446,5,7142,529,5889,126,59976,3.3,53.0
Philippines,13221,279,842,5,2932,89,9447,81,259172,6.4,22.2
Denmark,11117,73,554,3,9536,120,1027,25,490782,5.0,85.8
South Korea,11110,32,263,0,10066,128,781,15,776433,2.4,90.6
Serbia,10833,100,235,1,5067,163,5531,13,196881,2.2,46.8
Panama,9977,110,287,6,6194,0,3496,72,52641,2.9,62.1
Argentina,9283,474,403,10,2933,61,5947,154,112370,4.3,31.6
Czechia,8721,74,304,2,5830,104,2587,36,372341,3.5,66.9
Norway,8281,14,234,1,32,0,8015,17,223045,2.8,0.4
Afghanistan,8145,492,187,9,930,80,7028,19,25700,2.3,11.4
Bahrain,7888,356,12,0,3568,616,4308,9,255633,0.2,45.2
Algeria,7542,165,568,7,3968,222,3006,22,0,7.5,52.6
Morocco,7133,110,194,1,4098,197,2841,1,104915,2.7,57.5
Australia,7079,11,100,0,6444,31,535,9,1111567,1.4,91.0
Malaysia,7009,31,114,0,5706,60,1189,11,471318,1.6,81.4
Kazakhstan,6969,218,35,0,3734,136,3200,31,571547,0.5,53.6
Nigeria,6677,276,200,8,1840,106,4637,7,38231,3.0,27.6
Moldova,6553,213,228,7,2953,445,3372,251,40565,3.5,45.1
Finland,6443,44,304,3,4800,-200,1339,20,156200,4.7,74.5
Ghana,6096,0,31,0,1773,0,4292,8,184343,0.5,29.1
Oman,6043,372,30,3,1661,87,4352,31,72000,0.5,27.5
Armenia,5271,230,67,3,2419,255,2785,10,44071,1.3,45.9
Bolivia,4481,218,189,15,533,30,3759,3,14803,4.2,11.9
Luxembourg,3971,13,109,0,3728,10,134,6,64018,2.7,93.9
Cameroon,3733,204,146,6,1595,28,1992,28,0,3.9,42.7
Iraq,3724,113,134,3,2438,72,1152,0,149701,3.6,65.5
Azerbaijan,3631,113,43,2,2253,55,1335,46,245609,1.2,62.0
Hungary,3598,42,470,3,1454,42,1674,29,142729,13.1,40.4
Thailand,3034,1,56,0,2888,31,90,61,328073,1.8,95.2
Honduras,2955,157,147,1,349,9,2459,13,10775,5.0,11.8
Uzbekistan,2939,84,13,0,2372,34,554,6,460000,0.4,80.7
Guinea,2863,0,18,0,1525,0,1320,18,10304,0.6,53.3
Greece,2850,10,166,1,1374,0,1310,22,139445,5.8,48.2
Sudan,2728,0,111,0,286,0,2331,0,281,4.1,10.5
Senegal,2714,97,30,0,1186,53,1498,6,24599,1.1,43.7
Bosnia and Herzegovina,2338,17,136,2,1557,35,645,4,55624,5.8,66.6
