countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
United States,1507798,1483,90113,573,339232,289,1078453,16248,11952481,6.0,22.5
Russia,281752,9709,2631,94,67373,4207,211748,2300,6900000,0.9,23.9
Spain,277719,1214,27650,87,195945,3692,54124,1208,3037840,10.0,70.6
United Kingdom,240715,0,34509,0,458,0,205748,1559,2489563,14.3,0.2
Brazil,233511,369,15662,29,89672,0,128177,8318,735224,6.7,38.4
Italy,224760,0,31763,0,122810,0,70187,775,2944859,14.1,54.6
France,179365,0,27625,0,61066,0,90674,2132,1384633,15.4,34.0
Germany,176244,-3,8027,0,153400,800,14817,1203,3147771,4.6,87.0
Turkey,148067,0,4096,0,108137,0,35834,906,1589625,2.8,73.0
Iran,118392,0,6937,0,93147,0,18308,2716,672679,5.9,78.7
India,91314,666,2897,26,34581,357,53836,0,2227642,3.2,37.9
Peru,88541,0,2523,0,28272,0,57746,840,630482,2.8,31.9
China,82947,6,4633,0,78227,8,87,10,0,5.6,94.3
Canada,76480,5,5789,1,37819,0,32872,502,1265502,7.6,49.4
Belgium,55280,291,9052,47,14630,170,31598,371,682980,16.4,26.5
Saudi Arabia,52016,0,302,0,23666,0,28048,166,565228,0.6,45.5
Mexico,47144,2112,5045,278,31848,1397,10251,378,163691,10.7,67.6
Netherlands,43870,0,5670,0,0,0,38200,346,287943,12.9,0.0
Chile,41428,0,421,0,18014,0,22993,751,350325,1.0,43.5
Pakistan,40151,1352,873,39,11341,461,27937,111,373410,2.2,28.2
Ecuador,32763,0,2688,0,3433,0,26642,197,93344,8.2,10.5
Qatar,30972,0,15,0,3788,0,27169,158,152704,0.0,12.2
Switzerland,30587,15,1879,0,27400,0,1308,69,343359,6.1,89.6
Sweden,29677,0,3674,0,4971,0,21032,278,177500,12.4,16.8
Portugal,28810,0,1203,0,3822,0,23785,115,600061,4.2,13.3
Belarus,28681,0,160,0,9498,0,19023,92,335057,0.6,33.1
Singapore,28038,682,22,0,8342,0,19674,16,246254,0.1,29.8
Ireland,24048,0,1533,0,19470,0,3045,69,258808,6.4,81.0
United Arab Emirates,22627,0,214,0,7931,0,14482,1,1560923,0.9,35.1
Bangladesh,22268,1273,328,14,4373,256,17567,1,175228,1.5,19.6
Poland,18394,137,919,4,7451,276,10024,160,601394,5.0,40.5
Ukraine,18291,433,514,17,5116,210,12661,238,227801,2.8,28.0
Indonesia,17514,489,1148,59,4129,218,12237,0,182818,6.6,23.6
Romania,16704,0,1097,3,9574,0,6033,206,303734,6.6,57.3
Israel,16607,-1,271,3,12884,29,3452,59,498711,1.6,77.6
Austria,16242,41,629,0,14563,39,1050,48,357393,3.9,89.7
Japan,16237,34,725,12,10338,0,5174,232,240368,4.5,63.7
Colombia,14939,0,562,0,3587,0,10790,136,190114,3.8,24.0
South Africa,14355,0,261,0,6478,0,7616,119,439559,1.8,45.1
Kuwait,13802,0,107,0,3843,0,9852,169,240716,0.8,27.8
Philippines,12513,208,824,7,2635,74,9054,79,215060,6.6,21.1
Dominican Republic,12110,0,428,0,3726,0,7956,127,50108,3.5,30.8
Egypt,11719,0,612,0,2950,0,8157,41,135000,5.2,25.2
South Korea,11050,13,262,0,9888,37,900,55,747653,2.4,89.5
Denmark,10858,0,543,0,9107,0,1208,28,444562,5.0,83.9
Serbia,10496,0,228,0,4479,0,5789,18,174746,2.2,42.7
Panama,9449,181,269,3,6080,0,3100,72,49104,2.8,64.3
Czechia,8457,2,297,1,5422,0,2738,39,353186,3.5,64.1
