countries,infected,infected_today,deaths,deaths_today,recovered,recovered_today,active,critical,tests,death_rate,recovery_rate
Dominican Republic,6652,236,293,7,1228,63,5131,144,25368,4.4,18.5
Colombia,6207,258,278,9,1411,143,4518,118,95085,4.5,22.7
Panama,6200,179,176,9,484,29,5540,89,28795,2.8,7.8
Malaysia,5945,94,100,0,4087,55,1758,40,160296,1.7,68.7
South Africa,5350,354,103,10,2073,0,3174,36,197127,1.9,38.7
Egypt,5268,226,380,21,1335,31,3553,0,90000,7.2,25.3
Finland,4906,166,206,7,2800,0,1900,51,89800,4.2,57.1
Morocco,4321,69,168,3,928,150,3225,1,32930,3.9,21.5
Argentina,4285,158,214,7,1192,30,2879,144,56058,5.0,27.8
Algeria,3848,199,444,7,1702,51,1702,22,6500,11.5,44.2
Moldova,3771,133,107,4,1114,139,2550,212,11763,2.8,29.5
Luxembourg,3769,28,89,0,3134,11,546,21,41758,2.4,83.2
Kuwait,3740,300,24,1,1389,213,2327,66,179000,0.6,37.1
Kazakhstan,3138,111,25,0,819,45,2294,41,232415,0.8,26.1
Thailand,2947,9,54,0,2665,13,228,61,178083,1.8,90.4
Bahrain,2921,110,8,0,1455,145,1458,1,126905,0.3,49.8
Hungary,2727,78,300,9,536,20,1891,50,70300,11.0,19.7
Greece,2576,10,139,1,577,0,1860,41,72130,5.4,22.4
Oman,2274,143,10,0,364,0,1900,3,0,0.4,16.0
Croatia,2062,15,67,4,1288,56,707,19,34476,3.2,62.5
Iraq,2003,75,92,2,1346,27,565,0,86708,4.6,67.2
Uzbekistan,2002,63,9,1,1096,104,897,8,242536,0.4,54.7
Afghanistan,1939,111,60,2,252,24,1627,7,9000,3.1,13.0
Armenia,1932,65,30,0,900,34,1002,10,20189,1.6,46.6
Cameroon,1806,101,61,3,934,19,811,12,0,3.4,51.7
Iceland,1797,2,10,0,1656,20,131,0,47573,0.6,92.2
Azerbaijan,1766,49,23,1,1267,46,476,18,137379,1.3,71.7
Nigeria,1728,196,51,7,307,52,1370,2,12828,3.0,17.8
Bosnia and Herzegovina,1677,92,65,2,710,28,902,4,29130,3.9,42.3
Ghana,1671,0,16,0,188,0,1467,4,100622,1.0,11.3
Estonia,1666,6,50,0,236,-4,1380,10,51188,3.0,14.2
New Zealand,1474,2,19,0,1229,15,226,1,128703,1.3,83.4
Cuba,1467,30,58,0,617,42,792,14,45344,4.0,42.1
Bulgaria,1447,48,64,6,243,21,1140,38,45208,4.4,16.8
North Macedonia,1442,21,73,2,627,38,742,13,16050,5.1,43.5
Slovenia,1418,10,89,3,230,7,1099,25,51607,6.3,16.2
Slovakia,1391,7,22,2,484,61,885,8,81338,1.6,34.8
Lithuania,1375,31,45,1,563,27,767,17,118201,3.3,40.9
Guinea,1351,111,7,0,313,44,1031,0,0,0.5,23.2
Ivory Coast,1238,55,14,0,557,32,667,0,0,1.1,45.0
Djibouti,1077,5,2,0,599,101,476,0,12985,0.2,55.6
Bolivia,1053,39,55,2,110,12,888,3,5791,5.2,10.4
Hong Kong,1038,0,4,0,830,19,204,4,145640,0.4,80.0
Tunisia,980,5,40,0,294,15,646,20,22062,4.1,30.0
Senegal,882,59,9,0,315,19,558,1,466,1.0,35.7
Latvia,849,13,15,2,348,81,486,4,54811,1.8,41.0
Cyprus,843,6,15,0,148,0,680,15,53219,1.8,17.6
Albania,766,16,30,0,455,24,281,4,8028,3.9,59.4
Andorra,743,0,42,1,423,25,278,17,1673,5.7,56.9
Honduras,738,36,66,2,73,-6,599,10,3643,8.9,9.9
Kyrgyzstan,729,21,8,0,437,21,284,10,50775,1.1,59.9
Lebanon,721,4,24,0,150,5,547,44,32446,3.3,20.8
Costa Rica,713,8,6,0,323,17,384,8,13117,0.8,45.3
Cruise Ship,712,0,13,0,645,0,54,4,0,1.8,90.6
Niger,709,0,31,0,403,0,275,0,5116,4.4,56.8
Sri Lanka,649,30,7,0,136,2,506,2,17715,1.1,21.0
Burkina Faso,641,3,43,1,498,22,100,0,0,6.7,77.7
Uruguay,625,5,15,0,394,8,216,11,18140,2.4,63.0
Somalia,582,54,28,0,20,1,534,2,0,4.8,3.4
San Marino,563,10,41,0,69,5,453,6,2235,7.3,12.3
Guatemala,557,27,16,1,62,13,479,5,7200,2.9,11.1
Channel Islands,537,7,38,2,386,34,113,0,5342,7.1,71.9
Georgia,517,6,6,0,178,10,333,6,12593,1.2,34.4
Kosovo,510,0,12,0,93,0,405,0,0,2.4,18.2
Congo (Kinshasa),491,20,30,0,59,3,402,0,0,6.1,12.0
Mali,482,58,25,1,129,7,328,0,2172,5.2,26.8
Tanzania,480,181,16,6,167,119,297,7,0,3.3,34.8
Malta,463,5,4,0,339,36,120,1,31736,0.9,73.2
Mayotte,460,0,4,0,235,0,221,4,2700,0.9,51.1
Jordan,451,2,8,0,356,8,87,5,63737,1.8,78.9
Taiwan,429,0,6,0,311,4,112,0,62368,1.4,72.5
Réunion,418,0,0,0,300,0,118,2,0,0.0,71.8
Jamaica,396,32,7,0,29,0,360,3,3993,1.8,7.3
Kenya,384,10,15,1,129,5,240,2,17992,3.9,33.6
El Salvador,377,32,9,1,106,9,262,3,22593,2.4,28.1
Sudan,375,57,28,3,32,1,315,0,0,7.5,8.5
Palestine,344,1,2,0,71,-12,271,0,27000,0.6,20.6
West Bank and Gaza,344,2,2,0,71,-12,271,0,0,0.6,20.6
Mauritius,334,0,10,0,306,3,18,3,14445,3.0,91.6
Venezuela,329,0,10,0,142,0,177,3,440966,3.0,43.2
Montenegro,322,1,7,0,203,4,112,2,6864,2.2,63.0
Equatorial Guinea,315,0,1,0,9,0,305,0,854,0.3,2.9
Isle of Man,313,4,21,0,258,6,34,21,3049,6.7,82.4
Maldives,278,28,1,1,17,0,260,2,5296,0.4,6.1
Vietnam,270,0,0,0,222,-3,48,8,212965,0.0,82.2
Paraguay,239,9,9,0,102,7,128,1,8891,3.8,42.7
Gabon,238,0,3,0,53,0,182,1,724,1.3,22.3
Rwanda,225,13,0,0,98,3,127,0,8464,0.0,43.6
Congo (Brazzaville),207,0,8,0,19,0,180,0,0,3.9,9.2
Guinea-Bissau,205,132,1,0,19,1,185,0,1500,0.5,9.3
Faroe Islands,187,0,0,0,181,0,6,0,6851,0.0,96.8
Martinique,175,0,14,0,83,0,78,5,0,8.0,47.4
Myanmar,150,1,6,1,27,11,117,0,7718,4.0,18.0
Burma,150,1,6,1,27,11,117,0,0,4.0,18.0
Guadeloupe,149,0,12,0,82,0,55,11,0,8.1,55.0
Liberia,141,0,16,0,45,0,80,0,0,11.3,31.9
Gibraltar,141,0,0,0,131,0,10,0,2198,0.0,92.9
Brunei,138,0,1,0,124,0,13,2,13428,0.7,89.9
Ethiopia,130,4,3,0,58,8,69,0,16434,2.3,44.6
Madagascar,128,0,0,0,90,8,38,1,3107,0.0,70.3
French Guiana,125,0,1,0,93,0,31,0,0,0.8,74.4
Cambodia,122,0,0,0,119,0,3,1,11905,0.0,97.5
Trinidad and Tobago,116,0,8,0,68,9,40,0,1642,6.9,58.6
Cabo Verde,114,0,1,0,2,0,111,0,791,0.9,1.8
Bermuda,111,1,6,0,48,4,57,10,2197,5.4,43.2
Togo,109,10,7,1,64,1,38,0,6675,6.4,58.7
Sierra Leone,104,0,4,0,12,0,88,0,0,3.8,11.5
Aruba,100,0,2,0,73,0,25,4,1649,2.0,73.0
Zambia,97,2,3,0,54,12,40,1,5284,3.1,55.7
Monaco,95,0,4,0,58,8,33,1,0,4.2,61.1
Eswatini,91,20,1,0,10,0,80,0,714,1.1,11.0
Liechtenstein,82,0,1,0,55,0,26,0,900,1.2,67.1
Uganda,81,2,0,0,52,0,29,0,29279,0.0,64.2
Bahamas,80,0,11,0,23,0,46,1,0,13.8,28.7
Barbados,80,0,7,1,39,0,34,4,2005,8.8,48.8
Haiti,76,0,6,0,8,0,62,0,776,7.9,10.5
Mozambique,76,0,0,0,12,0,64,0,1896,0.0,15.8
Sint Maarten,75,0,13,0,33,0,29,7,302,17.3,44.0
Guyana,74,0,8,0,15,0,51,5,464,10.8,20.3
Cayman Islands,73,3,1,0,10,0,62,3,1535,1.4,13.7
Benin,64,0,1,0,33,0,30,0,0,1.6,51.6
Libya,61,0,2,0,18,0,41,0,1623,3.3,29.5
Nepal,57,3,0,0,16,0,41,0,57189,0.0,28.1
Chad,52,0,2,0,19,0,31,0,0,3.8,36.5
CAR,50,0,0,0,10,0,40,0,0,0.0,20.0
Macau,45,0,0,0,34,2,11,1,0,0.0,75.6
Syria,43,0,3,0,21,0,19,0,0,7.0,48.8
Eritrea,39,0,0,0,19,0,20,0,0,0.0,48.7
Saint Martin,38,0,3,0,24,0,11,3,0,7.9,63.2
Mongolia,38,0,0,0,10,0,28,0,7292,0.0,26.3
Malawi,36,0,3,0,7,2,26,1,744,8.3,19.4
South Sudan,34,0,0,0,0,0,34,0,0,0.0,0.0
Zimbabwe,32,0,4,0,5,0,23,0,6834,12.5,15.6
Angola,27,0,2,0,7,1,18,0,0,7.4,25.9
Timor-Leste,24,0,0,0,6,0,18,0,322,0.0,25.0
Antigua and Barbuda,24,0,3,0,11,0,10,1,113,12.5,45.8
Botswana,23,0,1,0,5,5,17,0,6016,4.3,21.7
Grenada,20,2,0,0,13,6,7,4,1406,0.0,65.0
Laos,19,0,0,0,7,0,12,0,1917,0.0,36.8
Belize,18,0,2,0,9,3,7,1,995,11.1,50.0
New Caledonia,18,0,0,0,17,0,1,1,4456,0.0,94.4
Fiji,18,0,0,0,12,0,6,0,1007,0.0,66.7
Saint Lucia,17,2,0,0,15,0,2,0,446,0.0,88.2
Dominica,16,0,0,0,13,0,3,0,383,0.0,81.2
Namibia,16,0,0,0,8,0,8,0,704,0.0,50.0
Curaçao,16,0,1,0,13,2,2,0,343,6.2,81.2
Saint Kitts and Nevis,15,0,0,0,4,0,11,0,293,0.0,26.7
St. Vincent Grenadines,15,0,0,0,8,0,7,0,108,0.0,53.3
Nicaragua,13,0,3,0,7,0,3,0,0,23.1,53.8
Falkland Islands,13,0,0,0,11,0,2,0,353,0.0,84.6
Turks and Caicos,12,0,1,0,5,0,6,0,83,8.3,41.7
Greenland,11,0,0,0,11,0,0,0,1200,0.0,100.0
Burundi,11,0,1,0,4,0,6,0,284,9.1,36.4
Seychelles,11,0,0,0,6,0,5,0,0,0.0,54.5
Montserrat,11,0,1,0,2,0,8,1,36,9.1,18.2
Gambia,10,0,1,0,8,0,1,0,401,10.0,80.0
Suriname,10,0,1,0,8,1,1,0,404,10.0,80.0
Vatican City,10,0,0,0,2,0,8,0,0,0.0,20.0
MS Zaandam,9,0,2,0,0,0,7,0,0,22.2,0.0
Sao Tome and Principe,8,0,0,0,4,0,4,0,19,0.0,50.0
Mauritania,8,1,1,0,6,0,1,0,1032,12.5,75.0
Papua New Guinea,8,0,0,0,0,0,8,0,604,0.0,0.0
Bhutan,7,0,0,0,5,0,2,0,9865,0.0,71.4
St. Barth,6,0,0,0,6,0,0,0,0,0.0,100.0
Yemen,6,5,0,0,1,0,5,0,120,0.0,16.7
Western Sahara,6,0,0,0,5,0,1,0,0,0.0,83.3
British Virgin Islands,6,0,1,0,3,0,2,0,0,16.7,50.0
Caribbean Netherlands,5,0,0,0,0,0,5,0,110,0.0,0.0
Anguilla,3,0,0,0,3,0,0,0,0,0.0,100.0
Saint Pierre Miquelon,1,0,0,0,0,0,1,0,0,0.0,0.0
